assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
1.0,0.0,25.0,0.0,52.8,494.0,0.98,1.0,0.02,0.9,10.0,1.0,0.0,9.9,31.6,2024-08-19,78.0,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,373759.0,1.0,1.0,1.0,15.0,5.0,0.0,0.0,0.0,75.0,False,0.0,0.0,1.0,0.0666602998971939,80.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667462.0,0.1993398219347,1.0,3.0,0.0,0.0666602998971939,0.4536989331245422,0.3870386183261871,Tottenham,4.0,2.0,1.0,3.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,25.0,1.0,41.8,494.0,0.38,0.79,0.41,1.0,19.0,0.0,0.0,11.1,38.6,2024-08-24,78.0,False,8.0,0.0,0.0,0.0,0.0,2.0,0.0,495594.0,1.0,0.0,4.0,31.0,6.0,36050.0,69307.0,33257.0,75.0,True,0.0,0.0,3.0,0.5963133573532104,82.0,Tottenham,Everton,4.0,0.0,26617.0,2024.0,667982.0,0.8394820690155029,1.0,2.0,0.0,0.5963133573532104,0.8033932447433472,0.0567831993103027,Tottenham,2.0,4.0,2.0,5.5,MID,0.0,0.98,1.0,0.02,0.9,1.0,0.0,9.9,31.6,52.8,15.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.07,0.2,1.0,3.0,0.0,0.07,0.45,0.39,3.1,373759.0,0.0,0.98,1.0,0.02,0.9,1.0,0.0,9.9,31.6,52.8,15.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.07,0.2,1.0,3.0,0.0,0.07,0.45,0.39,3.1,373759.0
0.0,0.0,13.0,0.0,32.3,494.0,0.07,0.14,0.07,1.57,28.0,2.0,0.0,7.5,16.2,2024-09-01,81.0,False,15.0,0.0,0.0,0.0,0.0,3.0,0.0,509642.0,1.0,1.0,2.0,26.0,1.0,-3831.0,77815.0,81646.0,75.0,False,1.0,0.0,2.0,0.0634822994470596,87.0,Newcastle United,Tottenham,2.0,1.0,26629.0,2024.0,672477.0,0.1304524093866348,0.0,2.0,0.0,0.0634822994470596,0.1822864562273025,0.0191934090107679,Tottenham,4.0,4.0,3.0,3.5,MID,1.0,1.36,1.79,0.43,1.9,1.0,0.0,21.0,70.2,94.6,46.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,11.0,0.0,4.0,0.66,1.04,2.0,5.0,0.0,0.66,1.26,0.44,8.6,869353.0,1.0,1.36,1.79,0.43,1.9,1.0,0.0,21.0,70.2,94.6,46.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,11.0,0.0,4.0,0.66,1.04,2.0,5.0,0.0,0.66,1.26,0.44,8.6,869353.0
0.0,0.0,20.0,0.0,46.6,494.0,0.35,0.35,0.0,0.73,39.0,1.0,0.0,7.2,19.0,2024-09-15,79.0,False,1.0,0.0,0.0,0.0,0.0,4.0,0.0,431089.0,1.0,1.0,0.0,6.0,2.0,-89898.0,23683.0,113581.0,75.0,True,0.0,0.0,0.0,0.0,83.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674311.0,0.1422683596611023,0.0,2.0,0.0,0.0,0.2762362658977508,0.1506803333759308,Tottenham,4.0,4.0,4.0,2.5,MID,1.0,1.43,1.93,0.5,3.47,3.0,0.0,28.5,86.4,126.9,72.0,237.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,12.0,0.0,6.0,0.73,1.17,2.0,7.0,0.0,0.73,1.44,0.46,12.1,1378995.0,1.0,1.43,1.93,0.5,3.47,3.0,0.0,28.5,86.4,126.9,72.0,237.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,12.0,0.0,6.0,0.73,1.17,2.0,7.0,0.0,0.73,1.44,0.46,12.1,1378995.0
1.0,3.0,48.0,0.0,46.3,494.0,1.08,2.0,0.92,0.8,49.0,1.0,1.0,16.2,59.6,2024-09-21,87.0,False,4.0,0.0,0.0,0.0,0.0,5.0,0.0,430205.0,1.0,1.0,3.0,56.0,12.0,-11791.0,28364.0,40155.0,75.0,True,1.0,1.0,3.0,0.6219930052757263,90.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675783.0,0.9643046259880066,0.0,3.0,1.0,0.6219930052757263,2.254400968551636,0.8021472096443176,Tottenham,2.0,4.0,5.0,5.2,MID,1.0,0.8,1.28,0.48,3.3,3.0,0.0,25.8,73.8,120.7,63.0,238.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,9.0,0.0,5.0,0.66,1.11,1.0,6.0,0.0,0.66,1.26,0.23,11.5,1436325.0,1.0,1.78,2.28,0.5,4.2,4.0,0.0,35.7,105.4,173.5,78.0,316.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,14.0,0.0,6.0,0.73,1.31,2.0,9.0,0.0,0.73,1.72,0.61,14.6,1810084.0
0.0,0.0,14.0,1.0,24.2,494.0,0.08,0.53,0.45,0.77,57.0,0.0,0.0,6.8,9.0,2024-09-29,76.0,False,14.0,0.0,0.0,0.0,0.0,6.0,0.0,487127.0,1.0,3.0,0.0,35.0,3.0,46611.0,93287.0,46676.0,75.0,False,0.0,0.0,3.0,0.5456058382987976,82.0,Manchester United,Tottenham,0.0,3.0,26660.0,2024.0,678665.0,0.0701370537281036,0.0,1.0,0.0,0.5456058382987976,1.2702676057815552,1.0208399295806885,Tottenham,4.0,3.0,6.0,4.5,MID,0.0,1.5,2.49,0.99,3.1,4.0,1.0,30.9,94.8,125.2,88.0,247.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,15.0,1.0,5.0,0.69,1.24,0.0,7.0,1.0,0.69,2.71,0.97,11.2,1370936.0,1.0,2.86,4.28,1.42,5.0,5.0,1.0,51.9,165.0,219.8,134.0,403.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,10.0,26.0,1.0,9.0,1.35,2.28,2.0,12.0,1.0,1.35,3.97,1.42,19.8,2240289.0
0.0,3.0,33.0,0.0,3.0,494.0,0.03,0.26,0.23,1.82,64.0,3.0,1.0,6.7,34.0,2024-10-06,84.0,False,5.0,0.0,0.0,0.0,0.0,7.0,0.0,509737.0,1.0,2.0,3.0,30.0,10.0,14213.0,62696.0,48483.0,75.0,False,0.0,1.0,3.0,0.2056649774312973,87.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680441.0,0.0,0.0,0.0,1.0,0.2056649774312973,0.7275193333625793,0.5218543410301208,Tottenham,4.0,3.0,7.0,6.8,MID,1.0,1.51,2.88,1.37,2.3,2.0,1.0,30.2,87.6,117.1,97.0,242.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,17.0,1.0,6.0,1.17,1.18,0.0,6.0,1.0,1.17,3.8,1.97,12.2,1348421.0,2.0,1.96,3.81,1.85,4.87,4.0,1.0,48.8,142.4,191.2,154.0,401.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,9.0,24.0,1.0,11.0,1.83,2.15,1.0,10.0,1.0,1.83,4.79,2.05,21.2,2353657.0
1.0,0.0,24.0,0.0,64.8,494.0,0.6,0.6,0.0,0.25,79.0,1.0,0.0,10.7,32.2,2024-10-19,45.0,False,19.0,0.0,0.0,0.0,0.0,8.0,0.0,681199.0,1.0,1.0,4.0,10.0,4.0,148758.0,178113.0,29355.0,75.0,True,0.0,0.0,0.0,0.0,47.0,Tottenham,West Ham,4.0,1.0,26672.0,2024.0,680947.0,0.3257004022598266,1.0,5.0,0.0,0.0,0.6026093363761902,0.3752953112125397,Tottenham,2.0,4.0,8.0,6.2,MID,1.0,1.19,2.79,1.6,3.39,4.0,2.0,29.7,102.6,73.5,121.0,247.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,6.0,25.0,2.0,9.0,1.37,1.03,0.0,4.0,2.0,1.37,4.25,2.34,16.5,1427069.0,1.0,1.61,3.28,1.67,5.69,7.0,2.0,44.4,137.8,152.4,153.0,407.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,8.0,28.0,2.0,11.0,1.44,1.31,0.0,8.0,2.0,1.44,4.71,2.51,22.5,2367800.0
0.0,0.0,11.0,0.0,18.9,494.0,0.06,0.2,0.14,0.75,86.0,1.0,0.0,7.9,16.0,2024-10-27,61.0,False,7.0,0.0,0.0,0.0,0.0,9.0,0.0,776262.0,1.0,0.0,1.0,44.0,2.0,92625.0,141411.0,48786.0,76.0,False,0.0,0.0,2.0,0.302493005990982,68.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683499.0,0.0154571663588285,0.0,1.0,0.0,0.302493005990982,0.6558861136436462,0.3533931374549866,Tottenham,4.0,3.0,9.0,5.3,MID,1.0,0.71,1.39,0.68,2.84,4.0,1.0,24.2,75.2,92.0,75.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,17.0,1.0,6.0,0.75,0.4,1.0,6.0,1.0,0.75,2.6,1.92,17.5,1678063.0,1.0,2.14,3.74,1.6,4.37,6.0,2.0,47.6,153.8,184.9,137.0,371.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,10.0,31.0,2.0,9.0,1.37,1.5,1.0,11.0,2.0,1.37,5.13,2.87,25.2,2539357.0
0.0,0.0,21.0,0.0,1.9,494.0,0.02,0.14,0.12,0.02,99.0,0.0,1.0,4.1,32.4,2024-11-03,8.0,False,2.0,0.0,0.0,0.0,0.0,10.0,0.0,718936.0,0.0,1.0,4.0,7.0,6.0,-55391.0,44454.0,99845.0,76.0,True,0.0,1.0,1.0,0.1056327298283577,7.0,Tottenham,Aston Villa,4.0,1.0,26700.0,2024.0,685527.0,0.0,0.0,0.0,1.0,0.1056327298283577,0.0,0.0,Tottenham,3.0,4.0,10.0,4.5,MID,0.0,0.69,1.06,0.37,2.82,5.0,1.0,25.3,82.2,86.7,84.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,16.0,1.0,5.0,0.51,0.34,1.0,6.0,1.0,0.51,1.99,1.25,18.3,1967198.0,1.0,1.85,3.59,1.74,4.39,6.0,2.0,48.3,150.8,157.2,175.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,11.0,31.0,2.0,11.0,1.68,1.38,1.0,10.0,2.0,1.68,5.51,3.07,28.0,2884530.0
