assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0.0,0.0,4.0,0.0,0.0,470.0,0.0,0.0,0.0,0.7,61.0,1.0,0.0,0.2,2.0,2024-10-05,16.0,False,1.0,0.0,0.0,0.0,0.0,7.0,0.0,13788.0,0.0,1.0,3.0,0.0,1.0,749.0,2030.0,1281.0,49.0,False,0.0,0.0,0.0,0.0,13.0,Arsenal,Southampton,3.0,1.0,26666.0,2024.0,679541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,2.0,5.0,7.0,-1.3,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.1,470.0,0.0,0.02,0.02,1.26,78.0,2.0,0.0,1.7,0.6,2024-10-19,22.0,False,11.0,0.0,0.0,0.0,0.0,8.0,0.0,17162.0,0.0,3.0,2.0,6.0,1.0,2484.0,3994.0,1510.0,49.0,True,0.0,0.0,1.0,0.017685679718852,20.0,Southampton,Leicester,2.0,3.0,26678.0,2024.0,681394.0,0.0528060086071491,0.0,1.0,0.0,0.017685679718852,0.070491686463356,0.0,Southampton,2.0,2.0,8.0,0.2,FWD,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.2,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,13788.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.2,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,13788.0
0.0,0.0,5.0,0.0,0.1,470.0,0.0,0.04,0.04,0.52,89.0,0.0,0.0,2.7,3.2,2024-10-26,3.0,False,13.0,0.0,0.0,0.0,0.0,9.0,0.0,19573.0,0.0,0.0,1.0,24.0,1.0,1965.0,3286.0,1321.0,49.0,False,0.0,0.0,2.0,0.0477904193103313,2.0,Manchester City,Southampton,1.0,0.0,26683.0,2024.0,682956.0,0.0,0.0,0.0,0.0,0.0477904193103313,0.0201740879565477,0.0,Southampton,2.0,4.0,9.0,-0.7,FWD,0.0,0.0,0.02,0.02,1.96,3.0,0.0,1.9,2.6,10.1,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.07,0.0,-1.1,30950.0,0.0,0.0,0.02,0.02,1.96,3.0,0.0,1.9,2.6,10.1,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.07,0.0,-1.1,30950.0
0.0,0.0,-3.0,0.0,0.1,470.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,2024-11-02,1.0,False,8.0,0.0,0.0,0.0,0.0,10.0,0.0,22309.0,0.0,0.0,1.0,0.0,0.0,2235.0,4421.0,2186.0,49.0,True,1.0,0.0,0.0,0.0,1.0,Southampton,Everton,1.0,0.0,26699.0,2024.0,685126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,2.0,2.0,10.0,0.2,FWD,0.0,0.0,0.06,0.06,2.48,3.0,0.0,4.6,5.8,10.2,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,3.0,0.07,0.05,0.0,1.0,0.0,0.07,0.09,0.0,-1.8,50523.0,0.0,0.0,0.06,0.06,2.48,3.0,0.0,4.6,5.8,10.2,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,3.0,0.07,0.05,0.0,1.0,0.0,0.07,0.09,0.0,-1.8,50523.0
0.0,0.0,2.0,0.0,0.3,470.0,0.0,0.0,0.0,0.03,110.0,0.0,0.0,0.2,0.0,2024-11-09,17.0,False,20.0,0.0,0.0,0.0,0.0,11.0,0.0,22693.0,0.0,0.0,2.0,2.0,1.0,160.0,2407.0,2247.0,49.0,False,0.0,0.0,0.0,0.0,11.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,2.0,2.0,11.0,0.2,FWD,0.0,0.0,0.06,0.06,1.78,2.0,0.0,4.4,3.8,10.3,30.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,0.07,0.05,0.0,1.0,0.0,0.07,0.09,0.0,-0.3,59044.0,0.0,0.0,0.06,0.06,2.48,3.0,0.0,4.6,5.8,10.3,30.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,3.0,0.0,3.0,0.07,0.05,0.0,1.0,0.0,0.07,0.09,0.0,-1.6,72832.0
0.0,0.0,7.0,0.0,0.2,470.0,0.0,0.0,0.0,0.64,120.0,1.0,0.0,0.4,3.8,2024-11-24,51.0,False,12.0,0.0,0.0,0.0,0.0,12.0,0.0,23770.0,1.0,3.0,2.0,0.0,1.0,645.0,2944.0,2299.0,49.0,True,0.0,0.0,0.0,0.0,58.0,Southampton,Liverpool,2.0,3.0,26721.0,2024.0,689136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,5.0,2.0,12.0,-0.8,FWD,0.0,0.0,0.04,0.04,0.55,0.0,0.0,2.9,3.2,0.5,26.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.02,0.0,-0.3,64575.0,0.0,0.0,0.06,0.06,2.51,3.0,0.0,4.8,5.8,10.6,32.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,4.0,0.0,3.0,0.07,0.05,0.0,1.0,0.0,0.07,0.09,0.0,-1.4,95525.0
0.0,0.0,3.0,0.0,0.1,470.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,2024-12-22,1.0,False,9.0,0.0,0.0,0.0,0.0,17.0,0.0,18920.0,0.0,0.0,0.0,0.0,1.0,-42.0,865.0,907.0,49.0,False,0.0,0.0,0.0,0.0,1.0,Fulham,Southampton,0.0,0.0,26763.0,2024.0,695657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,2.0,3.0,17.0,-0.2,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-6.0,0.0,12.7,470.0,0.04,0.88,0.84,1.81,179.0,1.0,0.0,8.6,0.0,2024-12-26,90.0,False,19.0,0.0,0.0,0.0,0.0,18.0,0.0,19606.0,1.0,1.0,0.0,74.0,2.0,402.0,1941.0,1539.0,49.0,True,0.0,0.0,8.0,1.5071535110473633,90.0,Southampton,West Ham,0.0,1.0,26780.0,2024.0,696278.0,0.0452686995267868,0.0,1.0,0.0,1.5071535110473633,1.672841191291809,0.1204190328717231,Southampton,2.0,2.0,18.0,0.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,18920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,18920.0
0.0,0.0,5.0,0.0,11.0,470.0,0.0,0.02,0.02,1.82,183.0,2.0,0.0,2.5,8.4,2024-12-29,64.0,False,7.0,0.0,0.0,0.0,0.0,19.0,0.0,22060.0,1.0,1.0,2.0,6.0,2.0,2231.0,3540.0,1309.0,49.0,False,0.0,0.0,1.0,0.0133717814460396,67.0,Crystal Palace,Southampton,2.0,1.0,26784.0,2024.0,696664.0,0.0865386202931404,0.0,1.0,0.0,0.0133717814460396,0.210474357008934,0.1239357367157936,Southampton,2.0,3.0,19.0,0.3,FWD,0.0,0.04,0.88,0.84,1.81,1.0,0.0,8.6,0.0,12.8,74.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,1.51,0.05,0.0,1.0,0.0,1.51,1.67,0.12,-0.2,38526.0,0.0,0.04,0.88,0.84,1.81,1.0,0.0,8.6,0.0,12.8,74.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,1.51,0.05,0.0,1.0,0.0,1.51,1.67,0.12,-0.2,38526.0
0.0,0.0,2.0,0.0,1.9,470.0,0.01,0.13,0.12,1.51,198.0,1.0,0.0,2.4,4.6,2025-01-04,54.0,False,4.0,0.0,0.0,0.0,0.0,20.0,0.0,23155.0,1.0,5.0,0.0,17.0,1.0,830.0,3235.0,2405.0,49.0,True,0.0,0.0,1.0,0.0536581799387931,58.0,Southampton,Brentford,0.0,5.0,26799.0,2024.0,697196.0,0.0,0.0,0.0,0.0,0.0536581799387931,0.0714364051818847,0.0177782252430915,Southampton,2.0,2.0,20.0,0.7,FWD,0.0,0.04,0.9,0.86,3.63,3.0,0.0,11.1,8.4,23.8,80.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,9.0,1.52,0.13,0.0,2.0,0.0,1.52,1.88,0.24,0.1,60586.0,0.0,0.04,0.9,0.86,3.63,3.0,0.0,11.1,8.4,23.8,80.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,9.0,1.52,0.13,0.0,2.0,0.0,1.52,1.88,0.24,0.1,60586.0
