assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0.0,0.0,16.0,0.0,10.0,168.0,0.08,0.3,0.22,0.77,9.0,2.0,0.0,4.6,9.6,2024-08-18,90.0,False,13.0,0.0,0.0,0.0,0.0,1.0,0.0,118384.0,1.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,50.0,True,0.0,0.0,3.0,0.2010864019393921,90.0,Chelsea,Manchester City,0.0,2.0,26610.0,2024.0,667018.0,0.0,0.0,0.0,0.0,0.2010864019393921,0.2242163568735122,0.0231299567967653,Chelsea,4.0,4.0,1.0,0.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,25.4,168.0,0.04,0.04,0.0,1.92,20.0,2.0,0.0,5.0,20.8,2024-08-25,90.0,False,20.0,0.0,0.0,0.0,0.0,2.0,0.0,164902.0,1.0,6.0,2.0,4.0,2.0,12578.0,32397.0,19819.0,50.0,False,0.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Chelsea,2.0,6.0,26619.0,2024.0,668753.0,0.123684786260128,0.0,2.0,0.0,0.0,0.7768092751502991,0.6531244516372681,Chelsea,4.0,2.0,2.0,2.0,MID,0.0,0.08,0.3,0.22,0.77,2.0,0.0,4.6,9.6,10.0,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.2,0.22,0.02,0.6,118384.0,0.0,0.08,0.3,0.22,0.77,2.0,0.0,4.6,9.6,10.0,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.2,0.22,0.02,0.6,118384.0
0.0,0.0,11.0,0.0,27.5,168.0,0.08,0.08,0.0,0.44,23.0,1.0,0.0,4.5,13.2,2024-09-01,90.0,False,7.0,0.0,0.0,0.0,0.0,3.0,0.0,169252.0,1.0,1.0,1.0,4.0,2.0,-5611.0,29817.0,35428.0,50.0,True,0.0,0.0,0.0,0.0,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672432.0,0.0214617606252431,0.0,1.0,0.0,0.0,0.0214617606252431,0.0,Chelsea,3.0,4.0,3.0,2.0,MID,0.0,0.12,0.34,0.22,2.69,4.0,0.0,9.6,30.4,35.4,30.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,0.0,3.0,0.2,0.12,0.0,2.0,0.0,0.2,1.0,0.68,2.6,283286.0,0.0,0.12,0.34,0.22,2.69,4.0,0.0,9.6,30.4,35.4,30.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,0.0,3.0,0.2,0.12,0.0,2.0,0.0,0.2,1.0,0.68,2.6,283286.0
0.0,0.0,15.0,1.0,30.1,168.0,0.13,0.13,0.0,0.74,50.0,0.0,0.0,3.7,6.4,2024-09-21,83.0,False,19.0,0.0,0.0,0.0,0.0,5.0,0.0,156615.0,1.0,3.0,0.0,0.0,3.0,-14963.0,7687.0,22650.0,50.0,False,0.0,0.0,0.0,0.0,86.0,West Ham,Chelsea,0.0,3.0,26642.0,2024.0,675296.0,0.212501585483551,0.0,2.0,0.0,0.0,1.187787413597107,1.0788155794143677,Chelsea,4.0,2.0,5.0,1.8,MID,0.0,0.12,0.12,0.0,2.36,3.0,0.0,9.5,34.0,52.9,8.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,4.0,0.0,0.0,0.0,0.15,0.0,3.0,0.0,0.0,0.8,0.65,4.0,334154.0,0.0,0.2,0.42,0.22,3.13,5.0,0.0,14.1,43.6,62.9,34.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,6.0,0.0,3.0,0.2,0.15,0.0,3.0,0.0,0.2,1.02,0.68,4.6,452538.0
0.0,0.0,6.0,0.0,19.2,168.0,0.16,0.16,0.0,0.97,54.0,2.0,0.0,2.7,7.8,2024-09-28,78.0,False,5.0,0.0,0.0,0.0,0.0,6.0,0.0,150826.0,1.0,2.0,4.0,0.0,1.0,-8338.0,10385.0,18723.0,50.0,True,1.0,0.0,0.0,0.0,87.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677897.0,0.3030575215816498,0.0,1.0,0.0,0.0,1.036452293395996,0.7333948016166687,Chelsea,3.0,4.0,6.0,1.5,MID,1.0,0.21,0.21,0.0,1.18,1.0,0.0,8.2,19.6,57.6,4.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.23,0.0,3.0,0.0,0.0,1.21,1.08,3.8,325867.0,1.0,0.33,0.55,0.22,3.87,5.0,0.0,17.8,50.0,93.0,34.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,9.0,0.0,3.0,0.2,0.36,0.0,5.0,0.0,0.2,2.21,1.76,6.4,609153.0
0.0,0.0,19.0,0.0,25.8,168.0,0.16,0.28,0.12,0.59,65.0,1.0,0.0,6.2,15.6,2024-10-06,80.0,False,16.0,0.0,0.0,0.0,0.0,7.0,0.0,144520.0,1.0,1.0,1.0,21.0,2.0,-8496.0,9602.0,18098.0,49.0,True,0.0,0.0,1.0,0.0604072511196136,82.0,Chelsea,Nottingham Forest,1.0,1.0,26668.0,2024.0,680140.0,0.0513318479061126,0.0,2.0,0.0,0.0604072511196136,0.3647522032260895,0.2876343429088592,Chelsea,3.0,4.0,7.0,1.5,MID,1.0,0.29,0.29,0.0,1.71,2.0,0.0,6.4,14.2,49.3,0.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.52,0.0,3.0,0.0,0.0,2.22,1.81,3.3,307441.0,1.0,0.41,0.41,0.0,4.07,5.0,0.0,15.9,48.2,102.2,8.0,341.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,7.0,8.0,0.0,0.0,0.0,0.66,0.0,6.0,0.0,0.0,3.02,2.47,7.3,641595.0
0.0,0.0,4.0,0.0,11.4,168.0,0.01,0.01,0.0,0.09,74.0,0.0,0.0,1.9,5.6,2024-10-20,37.0,False,12.0,0.0,0.0,0.0,0.0,8.0,0.0,137920.0,0.0,1.0,2.0,2.0,1.0,-8450.0,4901.0,13351.0,49.0,False,0.0,0.0,0.0,0.0,29.0,Liverpool,Chelsea,2.0,1.0,26679.0,2024.0,682209.0,0.0166405644267797,0.0,1.0,0.0,0.0,0.1241715401411056,0.1075309738516807,Chelsea,4.0,5.0,8.0,0.8,MID,1.0,0.45,0.57,0.12,2.3,3.0,0.0,12.6,29.8,75.1,21.0,241.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,6.0,0.0,1.0,0.06,0.57,0.0,5.0,0.0,0.06,2.59,2.1,4.8,451961.0,1.0,0.53,0.65,0.12,2.74,4.0,0.0,17.1,43.0,102.6,25.0,331.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,6.0,8.0,0.0,1.0,0.06,0.59,0.0,6.0,0.0,0.06,2.61,2.1,6.8,621213.0
0.0,0.0,3.0,0.0,10.9,168.0,0.0,0.0,0.0,0.18,85.0,0.0,0.0,1.7,6.2,2024-10-27,18.0,False,15.0,0.0,0.0,0.0,0.0,9.0,0.0,133310.0,0.0,1.0,2.0,0.0,1.0,-5401.0,2364.0,7765.0,49.0,True,0.0,0.0,0.0,0.0,11.0,Chelsea,Newcastle United,2.0,1.0,26688.0,2024.0,683518.0,0.1277915984392166,0.0,1.0,0.0,0.0,0.1277915984392166,0.0,Chelsea,3.0,4.0,9.0,1.8,MID,0.0,0.33,0.45,0.12,1.65,3.0,0.0,10.8,29.0,56.4,23.0,195.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,4.0,0.0,1.0,0.06,0.37,0.0,4.0,0.0,0.06,1.53,1.13,3.8,433266.0,1.0,0.46,0.58,0.12,2.39,3.0,0.0,14.5,35.4,86.5,23.0,278.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,7.0,0.0,1.0,0.06,0.58,0.0,6.0,0.0,0.06,2.71,2.21,5.6,589881.0
0.0,0.0,3.0,0.0,1.0,168.0,0.01,0.15,0.14,0.22,95.0,0.0,0.0,0.3,0.8,2024-11-03,19.0,False,14.0,0.0,0.0,0.0,0.0,10.0,0.0,126360.0,0.0,1.0,1.0,1.0,1.0,-7609.0,2868.0,10477.0,48.0,False,0.0,0.0,1.0,0.056265402585268,18.0,Manchester United,Chelsea,1.0,1.0,26697.0,2024.0,685880.0,0.0,0.0,0.0,0.0,0.056265402585268,0.056265402585268,0.0,Chelsea,4.0,3.0,10.0,1.5,MID,0.0,0.17,0.29,0.12,0.86,1.0,0.0,9.8,27.4,48.1,23.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,1.0,0.06,0.2,0.0,4.0,0.0,0.06,0.62,0.4,4.1,415750.0,1.0,0.46,0.58,0.12,2.57,3.0,0.0,16.2,41.6,97.4,23.0,296.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,9.0,8.0,0.0,1.0,0.06,0.71,0.0,7.0,0.0,0.06,2.84,2.21,7.4,723191.0
1.0,0.0,20.0,0.0,25.0,168.0,0.05,0.05,0.0,0.17,103.0,0.0,0.0,5.3,28.0,2024-11-10,22.0,False,1.0,0.0,0.0,0.0,0.0,11.0,0.0,121291.0,0.0,1.0,1.0,0.0,4.0,-5808.0,2219.0,8027.0,48.0,True,0.0,0.0,0.0,0.0,19.0,Chelsea,Arsenal,1.0,1.0,26705.0,2024.0,687565.0,0.0489089712500572,1.0,2.0,0.0,0.0,0.0311725456267595,0.0,Chelsea,4.0,4.0,11.0,1.5,MID,0.0,0.02,0.16,0.14,0.49,0.0,0.0,3.9,12.6,23.3,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,0.06,0.14,0.0,2.0,0.0,0.06,0.31,0.11,4.1,397590.0,0.0,0.34,0.6,0.26,2.05,3.0,0.0,12.8,36.0,68.3,24.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,10.0,6.0,0.0,2.0,0.12,0.5,0.0,5.0,0.0,0.12,1.71,1.13,7.1,692936.0
