assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,12,0,16.4,699,0.04,0.04,0.0,0.56,171,1,0,3.6,14.0,2023-12-22,90,17,0,0,0,0,18,0,6615,1,1,1,6.0,2,38,336,298,4.5,True,0,699,,,Clément Lenglet,0,0,0.0,90,DC,Aston Villa,Sheffield United,1,1,22065,2023,632459,0.0914230570197105,0,1,0,0.0,0.3201997578144073,0.3201997578144073,22065,Aston Villa,Clément Lenglet,Clement Lenglet,2,4,18,0.8,DEF,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,28,0,12.6,699,0.39,0.39,0.0,1.04,188,3,0,4.7,32.8,2023-12-26,90,14,0,0,0,0,19,0,7402,1,2,3,2.0,4,572,766,194,4.5,False,0,699,,,Clément Lenglet,0,0,0.0,90,DC,Manchester United,Aston Villa,3,2,22082,2023,633052,0.7647814750671387,1,1,0,0.0,0.6380653977394104,0.6380653977394104,22082,Aston Villa,Clément Lenglet,Clement Lenglet,3,4,19,0.5,DEF,4,0.0,0.04,0.04,0.0,0.56,1.0,0.0,3.6,14.0,16.4,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.8,0.0,0.01,0.01,0.0,0.19,0.33,0.0,1.2,4.67,5.47,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.11,0.11,0.27,0.0,0.01,0.01,0.0,0.11,0.2,0.0,0.72,2.8,3.28,1.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.06,0.06,0.16
0,0,8,0,0.8,699,0.01,0.01,0.0,0.9,191,1,0,0.4,3.0,2023-12-30,61,6,0,0,0,0,20,0,12122,1,2,3,0.0,2,4128,4658,530,4.5,True,0,699,,,Clément Lenglet,0,0,0.0,69,DC,Aston Villa,Burnley,3,2,22085,2023,633520,0.0,0,0,0,0.0,0.6947447061538696,0.6947447061538696,22085,Aston Villa,Clément Lenglet,Clement Lenglet,2,4,20,1.8,DEF,2,0.0,0.39,0.39,0.0,1.04,3.0,0.0,4.7,32.8,12.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.76,1.0,1.0,1.0,0.0,0.0,0.64,0.64,0.5,0.0,0.14,0.14,0.0,0.53,1.33,0.0,2.77,15.6,9.67,2.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,2.0,0.0,0.0,0.0,0.29,0.33,0.33,0.67,0.0,0.0,0.32,0.32,0.43,0.0,0.09,0.09,0.0,0.32,0.8,0.0,1.66,9.36,5.8,1.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,1.2,0.0,0.0,0.0,0.17,0.2,0.2,0.4,0.0,0.0,0.19,0.19,0.26
0,0,26,1,1.5,699,0.01,0.01,0.0,1.13,207,0,0,2.2,20.2,2024-01-14,90,9,0,0,0,0,21,0,13681,1,0,0,0.0,5,1124,3128,2004,4.5,False,1,699,,,Clément Lenglet,0,0,0.0,90,DC,Everton,Aston Villa,0,0,22098,2023,635203,0.0,0,0,0,0.0,0.6399520039558411,0.6399520039558411,22098,Aston Villa,Clément Lenglet,Clement Lenglet,3,2,21,3.7,DEF,5,0.0,0.01,0.01,0.0,0.9,1.0,0.0,0.4,3.0,0.8,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,1.8,0.0,0.15,0.15,0.0,0.83,1.67,0.0,2.9,16.6,9.93,2.67,80.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,2.67,0.0,0.0,0.0,0.29,0.33,0.33,0.67,0.0,0.0,0.55,0.55,1.03,0.0,0.09,0.09,0.0,0.5,1.0,0.0,1.74,9.96,5.96,1.6,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.4,1.6,0.0,0.0,0.0,0.17,0.2,0.2,0.4,0.0,0.0,0.33,0.33,0.62
0,0,19,0,1.0,699,0.01,0.19,0.18,2.54,211,3,0,4.1,28.4,2024-01-30,90,15,0,0,0,0,22,0,15450,1,3,1,12.0,1,1301,2386,1085,4.5,True,0,699,,,Clément Lenglet,0,2,0.0962629541754722,90,DC,Aston Villa,Newcastle United,1,3,22105,2023,637869,0.0,0,0,0,0.0962629541754722,0.449689507484436,0.449689507484436,22105,Aston Villa,Clément Lenglet,Clement Lenglet,3,4,22,2.5,DEF,1,1.0,0.01,0.01,0.0,1.13,0.0,0.0,2.2,20.2,1.5,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,3.7,0.33,0.14,0.14,0.0,1.02,1.33,0.0,2.43,18.67,4.97,0.67,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.0,3.67,0.0,0.0,0.0,0.25,0.33,0.33,0.33,0.0,0.0,0.66,0.66,2.0,0.2,0.09,0.09,0.0,0.73,1.0,0.0,2.18,14.0,6.26,1.6,66.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.4,2.6,0.0,0.0,0.0,0.17,0.2,0.2,0.4,0.0,0.0,0.46,0.46,1.36
0,0,28,1,1.8,699,0.01,0.01,0.0,1.26,230,0,0,2.3,21.2,2024-02-03,90,17,0,0,0,0,23,0,16283,1,5,0,0.0,6,749,1432,683,4.5,False,0,699,,,Clément Lenglet,0,0,0.0,90,DC,Sheffield United,Aston Villa,0,5,22124,2023,638746,0.0,0,0,0,0.0,0.8210141062736511,0.8210141062736511,22124,Aston Villa,Clément Lenglet,Clement Lenglet,3,2,23,4.5,DEF,6,0.0,0.01,0.19,0.18,2.54,3.0,0.0,4.1,28.4,1.0,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.45,2.5,0.33,0.01,0.07,0.06,1.52,1.33,0.0,2.23,17.2,1.1,4.0,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,2.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.59,0.59,2.67,0.2,0.09,0.13,0.04,1.23,1.6,0.0,3.0,19.68,6.46,4.0,84.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.6,2.8,0.0,0.4,0.02,0.17,0.2,0.2,0.4,0.0,0.02,0.55,0.55,1.86
0,0,6,0,2.8,699,0.03,0.39,0.36,1.8,231,2,0,5.0,14.2,2024-02-11,90,14,0,0,0,0,24,0,20770,1,2,1,33.0,0,4059,5410,1351,4.5,True,1,699,,,Clément Lenglet,0,1,0.6306178569793701,90,DC,Aston Villa,Manchester United,1,2,22125,2023,640928,0.0,0,0,0,0.6306178569793701,0.5522494912147522,0.5522494912147522,22125,Aston Villa,Clément Lenglet,Clement Lenglet,3,4,24,2.3,DEF,0,1.0,0.01,0.01,0.0,1.26,0.0,0.0,2.3,21.2,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,4.5,0.67,0.01,0.07,0.06,1.64,1.0,0.0,2.87,23.27,1.43,4.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.67,0.33,4.0,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.64,0.64,3.57,0.4,0.09,0.12,0.04,1.37,1.4,0.0,2.74,21.12,3.54,2.8,84.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.4,1.4,3.6,0.0,0.4,0.02,0.15,0.2,0.2,0.2,0.0,0.02,0.65,0.65,2.6
0,0,18,0,0.4,699,0.0,0.06,0.06,1.4,244,1,0,2.2,16.8,2024-02-17,90,10,0,0,0,0,25,0,25005,1,2,1,5.0,2,3810,5850,2040,4.5,False,0,699,,,Clément Lenglet,0,1,0.0780148282647132,90,DC,Fulham,Aston Villa,1,2,22138,2023,641780,0.0,0,0,0,0.0780148282647132,0.405018538236618,0.405018538236618,22138,Aston Villa,Clément Lenglet,Clement Lenglet,3,3,25,2.2,DEF,2,0.0,0.03,0.39,0.36,1.8,2.0,0.0,5.0,14.2,2.8,33.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.63,0.0,0.0,0.0,0.0,0.0,0.63,0.55,0.55,2.3,0.33,0.02,0.2,0.18,1.87,1.67,0.0,3.8,21.27,1.87,15.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.33,0.67,2.33,0.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.61,0.61,3.1,0.4,0.01,0.12,0.11,1.53,1.2,0.0,2.8,17.4,1.58,9.0,84.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,1.0,2.8,0.0,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.63,0.63,2.96
0,0,14,0,1.5,699,0.01,0.01,0.0,2.58,252,2,0,1.8,14.4,2024-02-24,90,16,0,0,0,0,26,0,34976,1,2,4,2.0,1,7669,9787,2118,4.5,True,0,699,,,Clément Lenglet,0,0,0.0,90,DC,Aston Villa,Nottingham Forest,4,2,22147,2023,643175,0.0,0,0,0,0.0,1.7417614459991455,1.7417614459991455,22147,Aston Villa,Clément Lenglet,Clement Lenglet,2,4,26,0.0,DEF,1,0.0,0.0,0.06,0.06,1.4,1.0,0.0,2.2,16.8,0.4,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.41,0.41,2.2,0.33,0.01,0.15,0.14,1.49,1.0,0.0,3.17,17.4,1.67,12.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,0.67,2.67,0.0,0.67,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.59,0.59,3.0,0.4,0.01,0.13,0.12,1.63,1.2,0.0,3.16,20.16,1.5,10.0,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,0.6,2.8,0.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.57,0.57,3.04
0,0,13,0,1.2,699,0.0,0.11,0.11,2.28,265,2,0,2.8,23.0,2024-03-02,90,12,0,0,0,0,27,0,33386,1,3,2,4.0,1,267,2712,2445,4.5,False,0,699,,,Clément Lenglet,0,1,0.1007339656352996,90,DC,Luton,Aston Villa,2,3,22159,2023,645160,0.0,0,0,0,0.1007339656352996,0.5293698906898499,0.5293698906898499,22159,Aston Villa,Clément Lenglet,Clement Lenglet,3,2,27,2.0,DEF,1,0.0,0.01,0.01,0.0,2.58,2.0,0.0,1.8,14.4,1.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.74,0.0,0.0,0.01,0.15,0.14,1.93,1.67,0.0,3.0,15.13,1.57,13.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,2.0,1.0,0.0,0.67,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.9,0.9,1.5,0.2,0.01,0.13,0.12,1.92,1.6,0.0,3.08,19.0,1.5,10.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.8,1.4,2.0,0.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.79,0.79,2.3
