assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,12,1,33.0,223,0.03,0.04,0.01,0.49,7,0,0,5.7,14.6,2023-08-12,90,17,0,0,0,0,1,0,3688,1,1,0,9.0,3,0,0,0,5.0,False,0,0,1,0.012373355217278,90,Sheffield United,Crystal Palace,0,1,22280,2023,603837,0.1058634370565414,0,3,0,0.012373355217278,0.8817397356033325,0.7635028958320618,Crystal Palace,2,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,4.4,223,0.1,0.21,0.11,2.0,12,1,0,1.6,5.2,2023-08-21,90,1,0,0,0,0,2,0,7011,1,1,0,6.0,1,839,1583,744,5.0,True,1,0,2,0.0597645193338394,90,Crystal Palace,Arsenal,0,1,22294,2023,606375,0.0,0,0,0,0.0597645193338394,0.1999803334474563,0.1402158141136169,Crystal Palace,5,2,2,1.5,MID,1.0,0.03,0.04,0.01,0.49,0.0,0.0,5.7,14.6,33.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.01,0.11,0.0,0.0,3.0,0.0,0.01,0.88,0.76,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,17,0,4.9,223,0.04,0.04,0.0,0.97,23,1,0,2.7,21.8,2023-08-26,90,4,0,0,0,0,3,0,7741,1,1,1,0.0,2,17,1073,1056,5.0,False,0,0,0,0.0,90,Brentford,Crystal Palace,1,1,22298,2023,606910,0.0,0,0,0,0.0,0.240390658378601,0.240390658378601,Crystal Palace,2,2,3,2.0,MID,0.0,0.1,0.21,0.11,2.0,1.0,0.0,1.6,5.2,4.4,6.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.14,1.5,0.5,0.06,0.12,0.06,1.25,0.5,0.0,3.65,9.9,18.7,7.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,2.0,0.0,1.5,0.04,0.05,0.0,0.0,1.5,0.0,0.04,0.54,0.45,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,21,0,2.5,223,0.02,0.02,0.0,1.34,36,2,0,2.4,19.2,2023-09-03,90,20,0,0,0,0,4,0,8035,1,2,3,2.0,2,-167,817,984,5.0,True,0,0,0,0.0,90,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609343,0.0,0,0,0,0.0,0.5881925225257874,0.5881925225257874,Crystal Palace,2,2,4,2.0,MID,0.0,0.04,0.04,0.0,0.97,1.0,0.0,2.7,21.8,4.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,2.0,0.0,0.07,0.12,0.06,1.48,1.0,0.0,2.15,13.5,4.65,3.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.5,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.22,0.19,1.75,0.33,0.06,0.1,0.04,1.15,0.67,0.0,3.33,13.87,14.1,5.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.33,2.0,0.0,1.0,0.02,0.04,0.0,0.0,1.0,0.0,0.02,0.44,0.38,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,0,18.1,223,0.26,0.26,0.0,2.57,41,2,0,4.3,21.2,2023-09-16,90,2,0,0,0,0,5,0,8384,1,1,3,4.0,2,-90,859,949,5.0,False,0,0,0,0.0,90,Aston Villa,Crystal Palace,3,1,21938,2023,610482,0.3088762164115906,0,1,0,0.0,0.704300045967102,0.3954237997531891,Crystal Palace,2,4,5,1.8,MID,0.0,0.02,0.02,0.0,1.34,2.0,0.0,2.4,19.2,2.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,2.0,0.0,0.03,0.03,0.0,1.16,1.5,0.0,2.55,20.5,3.7,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,2.0,0.0,0.05,0.09,0.04,1.44,1.33,0.0,2.23,15.4,3.93,2.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.33,1.67,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.32,1.83,0.25,0.05,0.08,0.03,1.2,1.0,0.0,3.1,15.2,11.2,4.25,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.25,1.0,2.0,0.0,0.75,0.02,0.03,0.0,0.0,0.75,0.0,0.02,0.48,0.43,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,1,2.1,223,0.01,0.01,0.0,0.59,56,0,0,1.4,11.6,2023-09-23,90,10,0,0,0,0,6,0,8975,1,0,0,0.0,2,377,1096,719,5.0,True,1,0,0,0.0,90,Crystal Palace,Fulham,0,0,21948,2023,612125,0.0,0,0,0,0.0,0.1727471351623535,0.1727471351623535,Crystal Palace,2,2,6,2.0,MID,0.0,0.26,0.26,0.0,2.57,2.0,0.0,4.3,21.2,18.1,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.31,0.0,0.0,1.0,0.0,0.0,0.7,0.4,1.8,0.0,0.14,0.14,0.0,1.96,2.0,0.0,3.35,20.2,10.3,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.0,2.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.0,0.65,0.49,1.9,0.0,0.11,0.11,0.0,1.63,1.67,0.0,3.13,20.73,8.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.51,0.41,1.93,0.0,0.11,0.13,0.03,1.72,1.5,0.0,2.75,16.85,7.48,3.0,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.25,1.75,1.75,0.0,0.5,0.01,0.08,0.0,0.0,0.25,0.0,0.01,0.43,0.34,1.83,0.2,0.09,0.11,0.02,1.47,1.2,0.0,3.34,16.4,12.58,4.2,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.4,2.0,0.0,0.6,0.01,0.08,0.0,0.0,0.8,0.0,0.01,0.52,0.43,1.78
0,0,9,1,0.9,223,0.01,0.01,0.0,1.69,65,0,0,2.1,20.2,2023-09-30,90,14,0,0,0,0,7,0,8987,1,1,0,0.0,3,-122,919,1041,5.0,False,0,0,0,0.0,90,Manchester United,Crystal Palace,0,1,21957,2023,614649,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,2,4,7,1.8,MID,1.0,0.01,0.01,0.0,0.59,0.0,0.0,1.4,11.6,2.1,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,2.0,0.5,0.14,0.14,0.0,1.58,1.0,0.0,2.85,16.4,10.1,2.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.5,2.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.0,0.44,0.28,1.9,0.33,0.1,0.1,0.0,1.5,1.33,0.0,2.7,17.33,7.57,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.49,0.39,1.93,0.25,0.08,0.08,0.0,1.37,1.25,0.0,2.7,18.45,6.9,1.5,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.75,2.0,0.0,0.0,0.0,0.08,0.0,0.0,0.25,0.0,0.0,0.43,0.35,1.95,0.2,0.09,0.11,0.02,1.49,1.2,0.0,2.48,15.8,6.4,2.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,1.4,1.8,0.0,0.4,0.01,0.06,0.0,0.0,0.2,0.0,0.01,0.38,0.31,1.86
0,0,14,0,33.3,223,0.03,0.14,0.11,2.39,87,4,0,5.9,14.8,2023-10-21,90,15,0,0,0,0,9,0,8240,1,0,4,11.0,2,-1534,186,1720,5.0,False,0,0,2,0.0786202475428581,90,Newcastle United,Crystal Palace,4,0,21981,2023,618175,0.179508775472641,0,3,0,0.0786202475428581,0.1937403678894043,0.1556294113397598,Crystal Palace,2,4,9,1.2,MID,1.0,0.01,0.01,0.0,1.69,0.0,0.0,2.1,20.2,0.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.01,0.01,0.0,1.14,0.0,0.0,1.75,15.9,1.5,0.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.9,0.67,0.09,0.09,0.0,1.62,0.67,0.0,2.6,17.67,7.03,1.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.0,2.33,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.29,0.19,1.87,0.5,0.08,0.08,0.0,1.55,1.0,0.0,2.55,18.05,5.9,1.5,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.5,2.25,0.0,0.0,0.0,0.08,0.0,0.0,0.25,0.0,0.0,0.37,0.29,1.9,0.4,0.07,0.07,0.0,1.43,1.0,0.0,2.58,18.8,5.7,1.2,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.4,2.2,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.0,0.34,0.28,1.92
0,0,11,0,12.2,223,0.04,0.09,0.05,1.12,96,2,0,3.7,20.4,2023-10-27,90,18,0,0,0,0,10,0,8290,1,2,1,4.0,2,-139,470,609,5.0,True,0,0,1,0.0481268055737018,90,Crystal Palace,Tottenham,1,2,21990,2023,619469,0.0120316995307803,0,1,0,0.0481268055737018,0.1476152390241623,0.1476152390241623,Crystal Palace,3,2,10,1.3,MID,0.0,0.03,0.14,0.11,2.39,4.0,0.0,5.9,14.8,33.3,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.08,0.18,0.0,0.0,3.0,0.0,0.08,0.19,0.16,1.2,0.5,0.02,0.08,0.06,2.04,2.0,0.0,4.0,17.5,17.1,5.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,2.5,0.0,1.0,0.04,0.09,0.0,0.0,1.5,0.0,0.04,0.1,0.08,1.5,0.67,0.02,0.05,0.04,1.56,1.33,0.0,3.13,15.53,12.1,3.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,1.33,2.33,0.0,0.67,0.03,0.06,0.0,0.0,1.0,0.0,0.03,0.12,0.11,1.67,0.5,0.08,0.11,0.03,1.81,1.5,0.0,3.42,16.95,13.6,3.75,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.75,2.25,0.0,0.5,0.02,0.12,0.0,0.0,1.0,0.0,0.02,0.27,0.18,1.7,0.4,0.07,0.09,0.02,1.72,1.6,0.0,3.22,17.4,11.38,3.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,2.0,2.2,0.0,0.4,0.02,0.1,0.0,0.0,0.8,0.0,0.02,0.33,0.26,1.76
0,0,3,0,0.8,223,0.0,0.0,0.0,0.43,102,0,0,0.7,6.6,2023-11-04,57,6,0,0,0,0,11,0,9190,1,2,0,0.0,1,755,1351,596,5.0,False,0,0,0,0.0,60,Burnley,Crystal Palace,0,2,21996,2023,621571,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,2,2,11,2.2,MID,0.0,0.04,0.09,0.05,1.12,2.0,0.0,3.7,20.4,12.2,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.05,0.01,0.0,0.0,1.0,0.0,0.05,0.15,0.15,1.3,0.0,0.04,0.12,0.08,1.76,3.0,0.0,4.8,17.6,22.75,7.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2.0,0.0,1.5,0.06,0.1,0.0,0.0,2.0,0.0,0.06,0.17,0.15,1.25,0.33,0.03,0.08,0.05,1.73,2.0,0.0,3.9,18.47,15.47,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.33,0.0,1.0,0.04,0.06,0.0,0.0,1.33,0.0,0.04,0.11,0.1,1.43,0.5,0.02,0.06,0.04,1.45,1.5,0.0,3.28,16.75,12.12,3.75,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,1.25,2.25,0.0,0.75,0.03,0.05,0.0,0.0,1.0,0.0,0.03,0.13,0.12,1.58,0.4,0.07,0.1,0.03,1.67,1.6,0.0,3.48,17.64,13.32,3.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.6,2.2,0.0,0.6,0.03,0.1,0.0,0.0,1.0,0.0,0.03,0.24,0.17,1.62
