assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,12,0,16.4,699,0.04,0.04,0.0,0.56,171,1,0,3.6,14.0,2023-12-22,90,17,0,0,0,0,18,0,6615,1,1,1,6.0,2,38,336,298,45,True,0,0,0,0.0,90,DC,Aston Villa,Sheffield United,1,1,22065,2023,632459,0.0914230570197105,0,1,0,0.0,0.3201997578144073,0.3201997578144073
1,1,0,28,0,12.6,699,0.39,0.39,0.0,1.04,188,3,0,4.7,32.8,2023-12-26,90,14,0,0,0,0,19,0,7402,1,2,3,2.0,4,572,766,194,45,False,0,0,0,0.0,90,DC,Manchester United,Aston Villa,3,2,22082,2023,633052,0.7647814750671387,1,1,0,0.0,0.6380653977394104,0.6380653977394104
2,0,0,8,0,0.8,699,0.01,0.01,0.0,0.9,191,1,0,0.4,3.0,2023-12-30,61,6,0,0,0,0,20,0,12122,1,2,3,0.0,2,4128,4658,530,45,True,0,0,0,0.0,69,DC,Aston Villa,Burnley,3,2,22085,2023,633520,0.0,0,0,0,0.0,0.6947447061538696,0.6947447061538696
3,0,0,26,1,1.5,699,0.01,0.01,0.0,1.13,207,0,0,2.2,20.2,2024-01-14,90,9,0,0,0,0,21,0,13681,1,0,0,0.0,5,1124,3128,2004,45,False,1,0,0,0.0,90,DC,Everton,Aston Villa,0,0,22098,2023,635203,0.0,0,0,0,0.0,0.6399520039558411,0.6399520039558411
4,0,0,19,0,1.0,699,0.01,0.19,0.18,2.54,211,3,0,4.1,28.4,2024-01-30,90,15,0,0,0,0,22,0,15450,1,3,1,12.0,1,1301,2386,1085,45,True,0,0,2,0.0962629541754722,90,DC,Aston Villa,Newcastle United,1,3,22105,2023,637869,0.0,0,0,0,0.0962629541754722,0.449689507484436,0.449689507484436
5,0,0,28,1,1.8,699,0.01,0.01,0.0,1.26,230,0,0,2.3,21.2,2024-02-03,90,17,0,0,0,0,23,0,16283,1,5,0,0.0,6,749,1432,683,45,False,0,0,0,0.0,90,DC,Sheffield United,Aston Villa,0,5,22124,2023,638746,0.0,0,0,0,0.0,0.8210141062736511,0.8210141062736511
6,0,0,6,0,2.8,699,0.03,0.39,0.36,1.8,231,2,0,5.0,14.2,2024-02-11,90,14,0,0,0,0,24,0,20770,1,2,1,33.0,0,4059,5410,1351,45,True,1,0,1,0.6306178569793701,90,DC,Aston Villa,Manchester United,1,2,22125,2023,640928,0.0,0,0,0,0.6306178569793701,0.5522494912147522,0.5522494912147522
7,0,0,18,0,0.4,699,0.0,0.06,0.06,1.4,244,1,0,2.2,16.8,2024-02-17,90,10,0,0,0,0,25,0,25005,1,2,1,5.0,2,3810,5850,2040,45,False,0,0,1,0.0780148282647132,90,DC,Fulham,Aston Villa,1,2,22138,2023,641780,0.0,0,0,0,0.0780148282647132,0.405018538236618,0.405018538236618
8,0,0,14,0,1.5,699,0.01,0.01,0.0,2.58,252,2,0,1.8,14.4,2024-02-24,90,16,0,0,0,0,26,0,34976,1,2,4,2.0,1,7669,9787,2118,45,True,0,0,0,0.0,90,DC,Aston Villa,Nottingham Forest,4,2,22147,2023,643175,0.0,0,0,0,0.0,1.7417614459991455,1.7417614459991455
9,0,0,13,0,1.2,699,0.0,0.11,0.11,2.28,265,2,0,2.8,23.0,2024-03-02,90,12,0,0,0,0,27,0,33386,1,3,2,4.0,1,267,2712,2445,45,False,0,0,1,0.1007339656352996,90,DC,Luton,Aston Villa,2,3,22159,2023,645160,0.0,0,0,0,0.1007339656352996,0.5293698906898499,0.5293698906898499
10,0,0,3,0,0.2,699,0.0,0.0,0.0,0.95,272,2,0,0.7,6.4,2024-03-10,57,18,0,0,0,0,28,0,31944,1,4,0,0.0,0,-1568,878,2446,45,True,0,0,0,0.0,59,DC,Aston Villa,Tottenham,0,4,22167,2023,647121,0.0,0,0,0,0.0,0.0,0.0
11,0,0,7,0,0.3,699,0.0,0.0,0.0,1.25,289,1,0,1.0,9.8,2024-03-17,45,19,0,0,0,0,29,0,32699,1,1,1,0.0,1,467,1548,1081,45,False,0,0,0,0.0,49,DC,West Ham,Aston Villa,1,1,22183,2023,648755,0.0,0,0,0,0.0,0.1083065867424011,0.1083065867424011
12,0,0,15,0,0.2,699,0.0,0.1,0.1,3.28,309,4,0,7.6,37.0,2024-04-03,90,13,0,0,0,0,31,0,29032,1,1,4,39.0,0,-2459,186,2645,45,False,0,0,2,0.077899158000946,90,DC,Manchester City,Aston Villa,4,1,22204,2023,651196,0.0,0,0,0,0.077899158000946,0.3903909027576446,0.3903909027576446
