assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,0,0.3,107,0.01,0.23,0.22,0.09,13,0,0,2.0,3.0,2023-08-19,19,10,0,0,0,0,2,0,3326,0,3,0,17.0,1,-417,107,524,50,False,0,0,1,0.5203810930252075,17,Sub,Fulham,Brentford,0,3,22287,2023,605115,0.0,0,0,0,0.5203810930252075,0.0,0.0
1,0,0,2,0,0.1,107,0.0,0.0,0.0,0.04,23,0,0,0.4,0.0,2023-08-26,10,8,0,0,0,0,3,0,3027,0,1,1,4.0,1,-475,76,551,49,True,0,0,0,0.0,9,Sub,Brentford,Crystal Palace,1,1,22298,2023,606903,0.0,0,0,0,0.0,0.0,0.0
2,0,0,-3,0,1.5,107,0.03,0.5,0.48,1.02,32,1,0,1.6,0.0,2023-09-02,19,3,0,0,0,0,4,0,2828,0,2,2,17.0,1,-318,50,368,49,True,0,0,2,0.5281884670257568,16,Sub,Brentford,Bournemouth,2,2,21928,2023,608658,0.0,0,0,0,0.5281884670257568,0.5281884670257568,0.0
3,0,0,6,0,14.3,107,0.16,0.18,0.02,0.0,46,0,0,2.2,5.2,2023-09-16,8,15,0,0,0,0,5,0,2730,0,0,1,2.0,1,-216,53,269,49,False,0,0,1,0.0254791006445884,3,Sub,Newcastle United,Brentford,1,0,21943,2023,610674,0.047710794955492,0,1,0,0.0254791006445884,0.0731898993253707,0.0
4,0,0,0,0,1.8,107,0.07,0.3,0.23,1.84,52,3,0,1.4,0.8,2023-09-23,88,9,0,0,0,0,6,0,2714,1,3,1,11.0,2,-66,89,155,48,True,0,0,1,0.6076682209968567,90,FWL,Brentford,Everton,1,3,21949,2023,612340,0.0,0,0,0,0.6076682209968567,0.6076682209968567,0.0
5,0,0,8,0,3.8,107,0.01,0.04,0.03,0.22,67,1,0,1.7,6.2,2023-10-01,74,16,0,0,0,0,7,0,2745,1,1,1,7.0,2,-4,178,182,48,False,0,0,1,0.0160014890134334,77,FWL,Nottingham Forest,Brentford,1,1,21963,2023,615268,0.0,0,0,0,0.0160014890134334,0.0,0.0
6,0,0,3,0,0.0,107,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25,1,1,0,0,0,0,13,0,1982,0,1,0,0.0,1,-50,20,70,47,True,0,0,0,0.0,1,Sub,Brentford,Arsenal,0,1,22015,2023,625129,0.0,0,0,0,0.0,0.0,0.0
7,1,0,12,0,0.6,107,0.0,0.56,0.56,0.1,133,0,0,4.7,7.0,2023-12-02,12,12,0,0,0,0,14,0,2058,0,1,3,39.0,4,54,80,26,47,True,0,0,5,0.762342095375061,10,Sub,Brentford,Luton,3,1,22027,2023,626512,0.0,0,0,0,0.762342095375061,0.762342095375061,0.0
8,0,0,3,0,0.7,107,0.0,0.04,0.04,0.86,142,1,0,1.4,1.0,2023-12-06,45,5,0,0,0,0,15,0,2145,0,1,2,12.0,1,70,101,31,47,False,0,0,2,0.0738956406712532,37,Sub,Brighton,Brentford,2,1,22036,2023,628022,0.0,0,0,0,0.0738956406712532,0.0,0.0
9,0,0,6,0,15.2,107,0.06,0.06,0.0,0.61,158,1,0,2.2,2.8,2023-12-09,65,17,0,0,0,0,16,0,2677,1,0,1,4.0,2,476,569,93,47,False,0,0,0,0.0,69,FWR,Sheffield United,Brentford,1,0,22052,2023,628774,0.0833484902977943,0,1,0,0.0,0.0833484902977943,0.0
