assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,4,0,0.0,451,0.0,0.0,0.0,0.0,17,0,0,0.1,1.4,2023-08-18,1,17,0,0,0,0,2,0,2581,0,1,2,0.0,1,-292,74,366,50,True,0,0,0,0.0,1,Sub,Nottingham Forest,Sheffield United,2,1,22285,2023,604786,0.0,0,0,0,0.0,0.0,0.0
1,0,0,2,0,0.5,451,0.02,0.02,0.0,0.91,28,1,0,0.8,5.4,2023-08-26,20,14,0,0,0,0,3,0,2496,0,2,3,2.0,0,-283,32,315,50,False,1,0,0,0.0,17,Sub,Manchester United,Nottingham Forest,3,2,22300,2023,606975,0.0,0,0,0,0.0,0.0606646835803985,0.0606646835803985
2,0,0,6,0,10.0,451,0.0,0.0,0.0,0.59,35,0,0,2.0,10.4,2023-09-02,17,7,0,0,0,0,4,0,2447,0,1,0,0.0,1,-160,71,231,49,False,0,0,0,0.0,12,Sub,Chelsea,Nottingham Forest,0,1,21930,2023,608767,0.0558466427028179,0,1,0,0.0,0.0558466427028179,0.0
3,0,0,3,0,0.3,451,0.0,0.0,0.0,0.83,67,0,0,0.4,3.2,2023-10-01,13,4,0,0,0,0,7,0,2418,0,1,1,0.0,1,-90,56,146,49,True,0,0,0,0.0,11,Sub,Nottingham Forest,Brentford,1,1,21963,2023,615255,0.0,0,0,0,0.0,0.0,0.0
4,0,0,2,0,1.2,451,0.01,0.06,0.05,0.0,74,0,0,0.2,0.0,2023-10-07,7,8,0,0,0,0,8,0,2413,0,0,0,1.0,1,-57,54,111,49,False,0,0,1,0.0326323807239532,4,Sub,Crystal Palace,Nottingham Forest,0,0,21968,2023,616638,0.0,0,0,0,0.0326323807239532,0.0642585605382919,0.0316261798143386
5,0,0,3,0,0.0,451,0.0,0.0,0.0,1.1,88,2,0,0.6,4.0,2023-10-21,12,12,0,0,0,0,9,0,2410,0,2,2,2.0,1,-39,64,103,48,True,0,0,0,0.0,9,Sub,Nottingham Forest,Luton,2,2,21982,2023,618072,0.0,0,0,0,0.0,0.0,0.0
6,0,0,2,0,1.5,451,0.0,0.17,0.17,0.85,160,1,0,1.7,4.0,2023-12-09,62,20,0,0,0,0,16,0,2353,1,1,1,11.0,1,-43,9,52,48,False,1,0,2,0.3275204002857208,69,MC,Wolverhampton Wanderers,Nottingham Forest,1,1,22054,2023,628802,0.0,0,0,0,0.3275204002857208,0.4052385985851288,0.0777181908488273
7,0,0,3,0,0.5,451,0.01,0.01,0.0,1.33,169,2,0,0.7,4.2,2023-12-15,67,18,0,0,0,0,17,0,2345,1,2,0,2.0,2,-34,27,61,48,True,0,0,0,0.0,72,MC,Nottingham Forest,Tottenham,0,2,22063,2023,630061,0.0,0,0,0,0.0,0.2858395278453827,0.2858395278453827
8,0,0,3,0,0.0,451,0.0,0.0,0.0,0.13,189,0,0,0.0,0.0,2023-12-26,1,15,0,0,0,0,19,0,2369,0,3,1,0.0,1,4,36,32,48,False,0,0,0,0.0,1,Sub,Newcastle United,Nottingham Forest,1,3,22083,2023,632938,0.0,0,0,0,0.0,0.0,0.0
9,0,0,-1,0,0.1,451,0.0,0.01,0.01,0.0,274,0,0,0.1,0.0,2024-03-10,3,5,0,0,0,0,28,0,2253,0,0,1,6.0,1,-6,18,24,48,False,0,0,1,0.0213690139353275,1,Sub,Brighton,Nottingham Forest,1,0,22168,2023,647241,0.0,0,0,0,0.0213690139353275,0.0,0.0
