assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,8,0,0.0,230,0.0,0.0,0.0,2.0,12,1,0,0.5,4.8,2023-08-21,90,1,0,0,0,0,2,2,193051,1,1,0,0.0,2,5233,13594,8361,45,True,0,0,0,0,90,GK,Crystal Palace,Arsenal,0,1,22294,2023,606369,0.0,0,0,0,0,0.0828596279025077,0.0828596279025077
1,0,0,8,0,0.0,230,0.0,0.0,0.0,0.97,23,1,0,0.2,1.8,2023-08-26,90,4,0,0,0,0,3,0,195002,1,1,1,0.0,2,-1457,11801,13258,45,False,0,0,0,0,90,GK,Brentford,Crystal Palace,1,1,22298,2023,606904,0.0,0,0,0,0,0.0,0.0
2,0,0,12,0,0.0,230,0.0,0.0,0.0,1.34,36,2,0,1.5,15.4,2023-09-03,90,20,0,0,0,0,4,2,196869,1,2,3,0.0,1,-2070,12787,14857,45,True,0,0,0,0,90,GK,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609337,0.0,0,0,0,0,0.0,0.0
3,0,0,13,0,0.0,230,0.0,0.0,0.0,3.21,41,3,0,1.6,15.8,2023-09-16,90,2,0,0,0,0,5,2,188171,1,1,3,0.0,1,-9980,5989,15969,45,False,0,0,0,0,90,GK,Aston Villa,Crystal Palace,3,1,21938,2023,610477,0.0,0,0,0,0,0.0,0.0
4,0,1,30,1,0.0,230,0.0,0.0,0.0,0.59,56,0,0,3.9,39.0,2023-09-23,90,10,0,0,0,0,6,5,182809,1,0,0,0.0,8,-6552,6771,13323,45,True,0,0,0,0,90,GK,Crystal Palace,Fulham,0,0,21948,2023,612120,0.0,0,0,0,0,0.0,0.0
5,0,2,26,1,0.0,230,0.0,0.0,0.0,1.69,65,0,0,2.2,22.0,2023-09-30,90,14,0,0,0,0,7,3,176903,1,1,0,0.0,9,-6796,8858,15654,45,False,0,0,0,0,90,GK,Manchester United,Crystal Palace,0,1,21957,2023,614644,0.0,0,0,0,0,0.0,0.0
6,0,2,35,1,0.0,230,0.0,0.0,0.0,1.18,74,0,0,3.8,38.0,2023-10-07,90,16,0,0,0,0,8,5,205733,1,0,0,0.0,9,19817,56507,36690,45,True,0,0,0,0,90,GK,Crystal Palace,Nottingham Forest,0,0,21968,2023,616612,0.0,0,0,0,0,0.7373706102371216,0.7373706102371216
7,0,0,13,0,0.0,230,0.0,0.0,0.0,2.39,87,4,0,2.2,22.2,2023-10-21,90,15,0,0,0,0,9,3,293128,1,0,4,0.0,1,79031,96546,17515,45,False,0,0,0,0,90,GK,Newcastle United,Crystal Palace,4,0,21981,2023,618169,0.0,0,0,0,0,0.0,0.0
8,0,0,8,0,0.0,230,0.0,0.0,0.0,1.12,96,2,0,0.2,1.8,2023-10-27,90,18,0,0,0,0,10,0,341001,1,2,1,0.0,1,45965,75958,29993,45,True,0,0,0,0,90,GK,Crystal Palace,Tottenham,1,2,21990,2023,619463,0.0,0,0,0,0,0.0,0.0
9,0,2,29,1,0.0,230,0.0,0.0,0.0,1.12,102,0,0,3.6,35.8,2023-11-04,90,6,0,0,0,0,11,5,444415,1,2,0,0.0,9,93576,106664,13088,46,False,0,0,0,0,90,GK,Burnley,Crystal Palace,0,2,21996,2023,621565,0.0,0,0,0,0,0.8001109957695007,0.8001109957695007
