assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,0,11.8,534,0.0,0.11,0.11,0.18,19,0,0,3.5,6.2,2023-08-20,14,7,0,0,0,0,2,0,9388,0,1,3,17.0,1,-761,468,1229,50,True,0,0,1,0.0962184742093086,5,Sub,West Ham,Chelsea,3,1,22293,2023,605909,0.0181876253336668,0,1,0,0.0962184742093086,0.1144061014056205,0.0181876253336668
1,0,0,2,0,0.8,534,0.01,0.01,0.0,0.36,24,0,0,0.2,1.6,2023-08-26,6,5,0,0,0,0,3,0,8310,0,3,1,0.0,1,-1342,185,1527,50,False,0,0,0,0.0,2,Sub,Brighton,West Ham,1,3,22301,2023,607035,0.0,0,0,0,0.0,0.0920761972665786,0.0920761972665786
2,0,0,2,0,0.6,534,0.0,0.0,0.0,0.27,38,1,0,0.2,1.0,2023-09-01,19,12,0,0,0,0,4,0,7625,0,2,1,0.0,1,-893,411,1304,49,False,0,0,0,0.0,17,Sub,Luton,West Ham,1,2,21925,2023,608302,0.0,0,0,0,0.0,0.0,0.0
3,0,0,3,0,0.4,534,0.0,0.04,0.04,0.73,57,1,0,1.4,2.6,2023-09-24,16,11,0,0,0,0,6,0,6563,0,1,3,11.0,1,-443,184,627,48,False,0,0,2,0.0507390797138214,12,Sub,Liverpool,West Ham,3,1,21953,2023,612821,0.0,0,0,0,0.0507390797138214,0.0507390797138214,0.0
4,0,0,3,0,0.1,534,0.0,0.0,0.0,0.05,69,0,0,0.2,0.0,2023-09-30,1,17,0,0,0,0,7,0,6305,0,0,2,2.0,1,-313,243,556,48,True,0,0,0,0.0,1,Sub,West Ham,Sheffield United,2,0,21960,2023,614734,0.0,0,0,0,0.0,0.0,0.0
5,0,0,4,0,10.4,534,0.02,0.02,0.0,0.0,81,0,0,1.3,2.6,2023-10-22,1,2,0,0,0,0,9,0,5953,0,1,4,0.0,1,-231,142,373,48,False,0,0,0,0.0,1,Sub,Aston Villa,West Ham,4,1,21976,2023,618990,0.0480912365019321,0,1,0,0.0,0.0480912365019321,0.0480912365019321
6,0,0,7,0,2.3,534,0.02,0.07,0.05,0.37,101,1,0,1.7,3.2,2023-11-04,26,4,0,0,0,0,11,0,5978,0,2,3,11.0,1,36,330,294,47,False,0,0,1,0.0582123138010501,19,Sub,Brentford,West Ham,3,2,21995,2023,621548,0.0,0,0,0,0.0582123138010501,0.0726164504885673,0.0144041404128074
7,0,0,6,0,14.6,534,0.13,0.13,0.0,0.0,140,0,0,2.3,4.8,2023-12-03,1,8,0,0,0,0,14,0,5593,0,1,1,4.0,1,-120,105,225,47,True,0,0,0,0.0,1,Sub,West Ham,Crystal Palace,1,1,22034,2023,627369,0.3337250649929046,0,1,0,0.0,0.3337250649929046,0.3337250649929046
8,0,0,3,0,0.0,534,0.0,0.0,0.0,0.12,148,0,0,0.5,5.0,2023-12-07,2,18,0,0,0,0,15,0,5515,0,2,1,0.0,1,-85,65,150,47,False,0,0,0,0.0,1,Sub,Tottenham,West Ham,1,2,22041,2023,628224,0.0,0,0,0,0.0,0.0,0.0
9,0,0,3,0,4.3,534,0.01,0.01,0.0,1.12,155,3,0,1.0,1.6,2023-12-10,45,10,0,0,0,0,16,0,5426,1,0,5,4.0,1,-111,40,151,47,False,0,0,0,0.0,50,ML,Fulham,West Ham,5,0,22049,2023,629317,0.0,0,0,0,0.0,0.0,0.0
10,0,0,3,0,1.2,534,0.01,0.01,0.0,0.02,170,0,0,0.4,3.2,2023-12-17,20,20,0,0,0,0,17,0,5337,0,0,3,0.0,1,-113,62,175,47,True,0,0,0,0.0,15,Sub,West Ham,Wolverhampton Wanderers,3,0,22064,2023,630896,0.0,0,0,0,0.0,0.0,0.0
11,0,0,2,0,0.6,534,0.0,0.0,0.0,0.21,179,0,0,0.1,0.2,2023-12-23,2,14,0,0,0,0,18,0,5288,0,0,2,0.0,1,-71,83,154,46,True,0,0,0,0.0,1,Sub,West Ham,Manchester United,2,0,22072,2023,632528,0.0,0,0,0,0.0,0.0,0.0
12,0,0,8,1,2.0,534,0.02,0.04,0.02,2.48,199,0,0,1.9,8.0,2024-01-02,90,5,0,0,0,0,20,0,5288,1,0,0,9.0,3,-56,104,160,46,True,0,0,1,0.0174626484513282,90,AMR,West Ham,Brighton,0,0,22093,2023,633859,0.0,0,0,0,0.0174626484513282,0.0697875842452049,0.0523249357938766
13,0,0,9,0,13.6,534,0.03,0.03,0.0,2.23,210,2,0,3.3,15.4,2024-01-21,90,17,0,0,0,0,21,0,5606,1,2,2,4.0,2,256,653,397,46,False,0,0,0,0.0,90,ML,Sheffield United,West Ham,2,2,22101,2023,636207,0.0334054194390773,0,1,0,0.0,0.2791991829872131,0.2457937747240066
14,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2024-02-04,0,14,0,0,0,0,23,0,5464,0,0,3,0.0,0,-143,93,236,46,False,0,0,0,0.0,16,Sub,Real Betis,Getafe,1,1,22906,2023,639449,0.0,0,0,0,0.0,0.0,0.0
15,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,279,0,0,0.0,0.0,2024-03-10,0,6,0,0,0,0,28,0,4419,0,2,2,0.0,0,-79,0,79,46,True,0,0,1,0.0646292045712471,72,AMR,Real Betis,Villarreal,2,3,22957,2023,647746,0.5062621831893921,1,3,0,0.0646292045712471,0.5534899234771729,0.0472277365624904
16,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2024-03-17,0,2,0,0,0,0,29,0,4359,0,1,1,0.0,0,-47,0,47,46,True,0,0,1,0.0314906351268291,86,AMR,Rayo Vallecano,Real Betis,2,0,22969,2023,649107,0.0,0,0,0,0.0314906351268291,0.116668090224266,0.0851774513721466
17,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2024-05-05,0,7,0,0,0,0,36,0,4187,0,0,5,0.0,0,-13,0,13,46,False,0,1,1,0.652384340763092,81,AMR,Osasuna,Real Betis,0,2,23020,2023,659317,0.1485399603843689,0,2,1,0.652384340763092,0.8009243011474609,0.0
