h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.79083,0.405325,1.79083,0.405325,"{'att': 190, 'def': 24}","{'att': 385, 'def': 21}",5,4,3,0,2.5286999999999997,w,2024-08-17 14:00:00,1,0,0,3,1.385505
h,2.14153,1.28556,2.14153,1.28556,"{'att': 350, 'def': 28}","{'att': 302, 'def': 18}",10,8,2,1,2.0422,w,2024-08-24 11:30:00,1,0,0,3,0.8559699999999999
a,1.81748,2.41798,1.81748,2.41798,"{'att': 154, 'def': 16}","{'att': 222, 'def': 24}",6,6,1,1,0.9694,d,2024-08-31 11:30:00,0,1,0,1,-0.6005
h,1.75696,0.721323,1.75696,0.721323,"{'att': 146, 'def': 38}","{'att': 324, 'def': 22}",12,1,0,0,2.2361999999999997,d,2024-09-14 14:00:00,0,1,0,1,1.035637
h,1.56836,1.36923,1.56836,0.608061,"{'att': 122, 'def': 23}","{'att': 273, 'def': 12}",4,3,2,2,1.4758,d,2024-09-22 13:00:00,0,1,0,1,0.960299
a,1.20712,3.65839,1.20712,2.89722,"{'att': 236, 'def': 29}","{'att': 328, 'def': 13}",7,10,2,4,0.1977,l,2024-09-28 14:00:00,0,0,1,0,-1.6901
h,1.97217,1.09279,1.97217,1.09279,"{'att': 348, 'def': 28}","{'att': 206, 'def': 16}",4,10,3,2,2.0558,w,2024-10-06 15:30:00,1,0,0,3,0.87938
a,1.6779,1.93657,1.6779,1.93657,"{'att': 281, 'def': 17}","{'att': 223, 'def': 38}",6,14,1,0,1.2047,w,2024-10-19 14:00:00,1,0,0,3,-0.25866999999999996
h,1.51347,1.11074,1.51347,1.11074,"{'att': 279, 'def': 28}","{'att': 248, 'def': 22}",12,3,2,2,1.6689,d,2024-10-26 14:00:00,0,1,0,1,0.40273000000000003
a,1.01568,1.81037,1.01568,1.81037,"{'att': 274, 'def': 34}","{'att': 293, 'def': 28}",5,10,1,2,0.7932999999999999,l,2024-11-02 15:00:00,0,0,1,0,-0.7946900000000001
h,2.87116,2.60334,2.87116,2.60334,"{'att': 407, 'def': 30}","{'att': 297, 'def': 17}",5,4,2,1,1.5584000000000002,w,2024-11-09 17:30:00,1,0,0,3,0.26781999999999995
a,1.23059,1.91157,1.23059,1.91157,"{'att': 247, 'def': 19}","{'att': 230, 'def': 31}",5,11,2,1,0.9064000000000001,w,2024-11-23 15:00:00,1,0,0,3,-0.6809799999999999
h,1.86986,0.934969,1.86986,0.934969,"{'att': 292, 'def': 34}","{'att': 265, 'def': 22}",16,4,1,1,2.0479,d,2024-11-29 20:00:00,0,1,0,1,0.934891
a,1.09939,0.666644,1.09939,0.666644,"{'att': 232, 'def': 17}","{'att': 318, 'def': 17}",2,3,1,3,1.7403,l,2024-12-05 19:30:00,0,0,1,0,0.4327460000000001
a,1.12184,1.42438,1.12184,1.42438,"{'att': 323, 'def': 26}","{'att': 290, 'def': 20}",5,3,2,2,1.0744,d,2024-12-08 14:00:00,0,1,0,1,-0.30254000000000003
h,1.32323,3.00618,1.32323,3.00618,"{'att': 176, 'def': 37}","{'att': 311, 'def': 22}",9,6,1,3,0.39640000000000003,l,2024-12-15 14:00:00,0,0,1,0,-1.6829500000000002
a,1.34379,1.22937,1.34379,1.22937,"{'att': 229, 'def': 37}","{'att': 237, 'def': 25}",13,6,1,1,1.485,d,2024-12-21 15:00:00,0,1,0,1,0.11441999999999997
h,1.33538,0.961233,1.33538,0.961233,"{'att': 192, 'def': 23}","{'att': 240, 'def': 19}",21,5,0,0,1.6324999999999998,d,2024-12-27 19:30:00,0,1,0,1,0.374147
a,0.938042,1.87997,0.938042,1.1188,"{'att': 275, 'def': 32}","{'att': 199, 'def': 20}",6,13,2,2,0.6501,d,2024-12-30 19:45:00,0,1,0,1,-0.18075799999999997
h,1.76513,1.81142,1.00396,1.81142,"{'att': 325, 'def': 22}","{'att': 260, 'def': 24}",4,8,1,1,1.3562,d,2025-01-04 17:30:00,0,1,0,1,-0.8074600000000001
a,1.06343,0.268127,1.06343,0.268127,"{'att': 274, 'def': 26}","{'att': 266, 'def': 23}",9,1,2,0,2.0936,w,2025-01-16 19:30:00,1,0,0,3,0.7953030000000001
