assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,9,0,11.3,524,0.07,0.07,0.0,2.03,7,2,0,4.5,31.2,2024-08-17,90,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,73980,1,2,1,2.0,1,0,0,0,45,True,0,524,0,0,0.0,90,West Ham,Aston Villa,1,2,26608,2024,666451,0.0481658987700939,0,1,0,0.0,0.8402504324913025,0.8402504324913025,7332,West Ham,3,2,1,1.9,DEF
1,3,40,1,21.0,524,0.01,0.07,0.06,1.35,14,0,0,6.4,39.2,2024-08-24,90,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,77290,1,2,0,4.0,12,-1895,3315,5210,45,False,0,524,0,1,0.0850448384881019,90,Crystal Palace,West Ham,0,2,26613,2024,667932,0.131583496928215,1,2,0,0.0850448384881019,0.131583496928215,0.0,7332,West Ham,2,3,2,6.5,DEF
0,0,-5,0,0.3,524,0.0,0.22,0.22,3.0,30,3,0,2.2,15.0,2024-08-31,90,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,237740,1,3,1,7.0,0,116547,146272,29725,45,True,1,524,0,1,0.4930733144283294,90,West Ham,Manchester City,1,3,26628,2024,672004,0.0,0,0,0,0.4930733144283294,0.0987251102924346,0.0987251102924346,7332,West Ham,4,2,3,3.3,DEF
0,0,9,0,0.7,524,0.0,0.0,0.0,1.54,35,1,0,1.6,15.4,2024-09-14,90,0,0,0,0,0,0,0,False,9,0,0,0,0,4,0,312203,1,1,1,0.0,2,66062,104370,38308,45,False,0,524,0,0,0.0,90,Fulham,West Ham,1,1,26634,2024,673751,0.0,0,0,0,0.0,0.0422718450427055,0.0422718450427055,7332,West Ham,2,3,4,3.8,DEF
0,0,1,0,12.3,524,0.02,0.02,0.0,2.19,50,3,0,2.4,11.2,2024-09-21,90,0,0,0,0,0,0,0,False,6,0,0,0,0,5,0,312218,1,3,0,0.0,0,881,20080,19199,45,True,1,524,0,0,0.0,90,West Ham,Chelsea,0,3,26642,2024,675278,0.0381615459918975,0,1,0,0.0,0.2119392454624176,0.17377769947052,7332,West Ham,3,2,5,3.5,DEF
0,0,9,0,11.6,524,0.02,0.02,0.0,0.37,53,1,0,3.4,22.0,2024-09-28,90,0,0,0,0,0,0,0,False,4,0,0,0,0,6,0,284820,1,1,1,0.0,1,-27960,10116,38076,45,False,1,524,0,0,0.0,90,Brentford,West Ham,1,1,26656,2024,677879,0.0522650592029094,0,1,0,0.0,0.1356318891048431,0.0833668261766433,7332,West Ham,2,3,6,1.0,DEF
0,0,13,0,0.8,524,0.0,0.0,0.0,0.65,70,1,0,1.6,15.4,2024-10-05,90,0,0,0,0,0,0,0,False,10,0,0,0,0,7,0,279291,1,1,4,0.0,2,-9110,12322,21432,45,True,0,524,0,0,0.0,90,West Ham,Ipswich,4,1,26665,2024,679485,0.0,0,0,0,0.0,0.6056815385818481,0.6056815385818481,7332,West Ham,2,2,7,1.7,DEF
0,0,1,0,10.7,524,0.0,0.0,0.0,1.92,79,4,0,3.7,26.4,2024-10-19,90,0,0,0,0,0,0,0,False,18,0,0,0,0,8,0,259994,1,1,4,0.0,0,-18458,3077,21535,45,False,0,524,0,0,0.0,90,Tottenham,West Ham,4,1,26672,2024,680959,0.0451306514441967,0,1,0,0.0,0.1712746769189834,0.1261440217494964,7332,West Ham,2,3,8,0.5,DEF
0,0,9,0,0.4,524,0.0,0.37,0.37,2.12,90,1,0,3.8,26.8,2024-10-27,90,0,0,0,0,0,0,0,False,14,0,0,0,0,9,0,242230,1,1,2,11.0,2,-18399,1150,19549,45,True,0,524,0,2,0.5618602633476257,90,West Ham,Manchester United,2,1,26690,2024,683451,0.0,0,0,0,0.5618602633476257,0.0395504534244537,0.0,7332,West Ham,2,2,9,1.3,DEF
0,0,3,0,1.0,524,0.01,0.01,0.0,2.17,97,3,0,3.1,28.2,2024-11-02,90,0,0,0,0,0,0,0,False,16,0,0,0,0,10,0,232433,1,0,3,2.0,1,-11001,3377,14378,45,False,0,524,0,0,0.0,90,Nottingham Forest,West Ham,3,0,26698,2024,685072,0.0,0,0,0,0.0,0.0,0.0,7332,West Ham,2,4,10,1.0,DEF
0,0,25,1,1.4,524,0.01,0.01,0.0,1.11,109,0,0,2.3,21.2,2024-11-09,90,0,0,0,0,0,0,0,False,8,0,0,0,0,11,0,227181,1,0,0,0.0,6,-6141,7593,13734,45,True,0,524,0,0,0.0,90,West Ham,Everton,0,0,26710,2024,686636,0.0,0,0,0,0.0,0.2331733256578445,0.2331733256578445,7332,West Ham,3,2,11,3.0,DEF
0,0,31,1,0.7,524,0.0,0.0,0.0,1.69,119,0,0,2.9,27.8,2024-11-25,90,0,0,0,0,0,0,0,False,15,0,0,0,0,12,0,215869,1,2,0,0.0,6,-11501,2083,13584,45,False,0,524,0,0,0.0,90,Newcastle United,West Ham,0,2,26713,2024,689569,0.0,0,0,0,0.0,0.1066573709249496,0.1066573709249496,7332,West Ham,2,4,12,4.3,DEF
0,0,-8,0,1.0,524,0.01,0.01,0.0,3.6,129,5,0,1.4,12.6,2024-11-30,90,0,0,0,0,0,0,0,False,1,0,0,0,0,13,0,212037,1,5,2,0.0,0,-4470,2681,7151,45,True,0,524,0,0,0.0,90,West Ham,Arsenal,2,5,26730,2024,690361,0.0,0,0,0,0.0,0.3419175744056701,0.3419175744056701,7332,West Ham,5,2,13,2.2,DEF
0,0,7,0,25.2,524,0.03,0.24,0.21,1.67,137,3,0,7.3,21.4,2024-12-03,90,0,0,0,0,0,0,0,False,11,0,0,0,0,14,0,208489,1,1,3,26.0,1,-4479,3928,8407,45,False,0,524,0,2,0.1551380306482315,90,Leicester,West Ham,3,1,26738,2024,691372,0.0504354275763034,0,2,0,0.1551380306482315,0.3845047950744629,0.3530496656894684,7332,West Ham,2,1,14,3.2,DEF
0,0,14,0,11.0,524,0.05,0.2,0.15,1.63,150,1,0,5.8,30.0,2024-12-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,15,0,201860,1,1,2,17.0,2,-6827,2178,9005,45,True,0,524,0,2,0.1022300943732261,90,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693265,0.1353780180215835,0,1,0,0.1022300943732261,0.1614511460065841,0.1249282956123352,7332,West Ham,3,2,15,2.2,DEF
