assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
1,0,15,0,24.6,386,0.14,0.14,0.0,0.48,32,0,0,5.3,22.4,2024-09-14,45,0,0,0,0,0,0,0,False,3,0,0,0,0,4,0,33467,0,1,0,6.0,3,6221,11622,5401,63,False,1,386,0,0,0.0,43,Bournemouth,Chelsea,0,1,26639,2024,674175,0.5189995765686035,1,2,0,0.0,0.5189995765686035,0.0,6345,Chelsea,3,3,4,1.0,MID
1,0,15,0,30.0,386,0.21,0.21,0.0,0.5,50,0,0,5.5,18.8,2024-09-21,56,0,0,0,0,0,0,0,False,19,0,0,0,0,5,0,84250,1,3,0,6.0,4,45673,50927,5254,63,False,0,386,0,0,0.0,59,West Ham,Chelsea,0,3,26642,2024,675300,0.3482705950736999,1,2,0,0.0,0.7342430949211121,0.4721298217773437,6345,Chelsea,3,2,5,2.3,MID
2,1,31,0,15.5,386,0.22,0.3,0.08,0.88,54,2,0,4.7,22.8,2024-09-28,70,0,0,0,0,0,0,0,False,5,0,0,0,0,6,0,152252,1,2,4,9.0,9,63823,81203,17380,63,True,0,386,0,1,0.1047850474715232,79,Chelsea,Brighton,4,2,26657,2024,677901,0.1375078707933426,1,1,0,0.1047850474715232,0.8381798267364502,0.5958869457244873,6345,Chelsea,3,4,6,4.0,MID
0,0,18,0,42.5,386,0.26,0.26,0.0,0.59,65,1,0,6.4,11.8,2024-10-06,89,0,0,0,0,0,0,0,False,16,0,0,0,0,7,0,291466,1,1,1,10.0,2,127667,144886,17219,64,True,0,386,0,0,0.0,90,Chelsea,Nottingham Forest,1,1,26668,2024,680144,0.1996683031320572,0,3,0,0.0,0.2741763889789581,0.0745080783963203,6345,Chelsea,4,4,7,4.5,MID
0,0,0,0,3.9,386,0.03,0.03,0.0,1.15,74,1,0,1.4,0.0,2024-10-20,45,0,0,0,0,0,0,0,False,12,0,0,0,0,8,0,264631,1,1,2,10.0,1,-25481,22801,48282,64,False,0,386,0,0,0.0,54,Liverpool,Chelsea,2,1,26679,2024,682207,0.0,0,0,0,0.0,0.0,0.0,6345,Chelsea,3,5,8,3.5,MID
0,0,3,0,0.3,386,0.0,0.0,0.0,0.79,117,1,0,0.1,1.0,2024-11-23,5,0,0,0,0,0,0,0,False,11,0,0,0,0,12,0,100869,0,2,1,0.0,1,-20054,625,20679,63,False,0,386,0,0,0.0,1,Leicester,Chelsea,1,2,26719,2024,688104,0.0,0,0,0,0.0,0.0767723247408866,0.0767723247408866,6345,Chelsea,3,1,12,0.6,MID
0,0,7,1,6.2,386,0.08,0.12,0.04,0.68,123,0,0,1.5,0.0,2024-12-01,70,0,0,0,0,0,0,0,False,2,0,0,0,0,13,0,94758,1,0,3,11.0,3,-7025,1337,8362,62,True,0,386,0,2,0.1453498005867004,76,Chelsea,Aston Villa,3,0,26724,2024,690683,0.0,0,0,0,0.1453498005867004,0.2256523221731186,0.0803025215864181,6345,Chelsea,3,4,13,1.5,MID
0,0,23,0,3.4,386,0.03,0.16,0.13,0.0,140,0,1,5.4,33.4,2024-12-04,18,0,0,0,0,0,0,0,False,17,0,0,0,0,14,0,93060,0,5,1,17.0,6,-2354,3698,6052,62,False,0,386,1,1,0.1191418692469596,13,Southampton,Chelsea,1,5,26741,2024,691475,0.0,0,0,1,0.1191418692469596,0.3156197965145111,0.1964779198169708,6345,Chelsea,3,1,14,3.5,MID
0,1,36,0,27.3,386,0.22,0.61,0.39,2.9,149,3,1,12.2,45.2,2024-12-08,90,0,0,0,0,0,0,0,False,18,0,0,0,0,15,0,92753,1,4,3,49.0,8,-952,3424,4376,62,False,0,386,1,3,0.2992709875106811,90,Tottenham,Chelsea,3,4,26745,2024,693039,0.0539892092347145,0,2,1,0.2992709875106811,0.5727265477180481,0.2734555602073669,6345,Chelsea,3,3,15,4.5,MID
0,0,17,0,49.8,386,0.56,0.59,0.03,1.61,154,1,0,8.0,10.2,2024-12-15,90,0,0,0,0,0,0,0,False,4,0,0,0,0,16,0,147050,1,1,2,20.0,2,50258,54495,4237,62,True,0,386,0,1,0.0626744031906127,90,Chelsea,Brentford,2,1,26757,2024,694598,0.7296637892723083,0,4,0,0.0626744031906127,0.8054659962654114,0.0758022144436836,6345,Chelsea,3,4,16,4.5,MID
0,0,16,1,15.9,386,0.03,0.12,0.09,1.03,164,0,0,4.7,15.2,2024-12-22,90,0,0,0,0,0,0,0,False,8,0,0,0,0,17,0,156877,1,0,0,16.0,3,9390,21425,12035,62,False,0,386,0,1,0.0564719215035438,90,Everton,Chelsea,0,0,26764,2024,695777,0.0298264734447002,0,1,0,0.0564719215035438,0.0862983986735344,0.0,6345,Chelsea,3,3,17,4.3,MID
0,0,10,0,7.1,386,0.08,0.3,0.22,1.78,174,2,0,4.3,7.2,2024-12-26,90,0,0,0,0,0,0,0,False,9,0,0,0,0,18,0,155248,1,2,1,29.0,2,-2564,13781,16345,62,True,0,386,0,1,0.3111464977264404,90,Chelsea,Fulham,1,2,26775,2024,696187,0.0,0,0,0,0.3111464977264404,0.4109719693660736,0.0998254716396331,6345,Chelsea,3,4,18,4.5,MID
0,0,4,0,11.7,386,0.07,0.09,0.02,0.11,186,0,0,2.6,5.0,2024-12-30,25,0,0,0,0,0,0,0,False,10,0,0,0,0,19,0,157218,0,0,2,9.0,1,745,15234,14489,62,False,0,386,0,1,0.0612128041684627,20,Ipswich,Chelsea,2,0,26787,2024,696918,0.0783562213182449,0,1,0,0.0612128041684627,0.1395690292119979,0.0,6345,Chelsea,3,2,19,4.2,MID
1,1,27,0,26.3,386,0.1,0.13,0.03,1.05,194,1,0,5.7,20.6,2025-01-04,85,0,0,0,0,0,0,0,False,7,0,0,0,0,20,0,140699,1,1,1,10.0,6,-17197,7105,24302,62,False,0,386,0,1,0.0291435774415731,87,Crystal Palace,Chelsea,1,1,26795,2024,697183,0.5919666886329651,1,2,0,0.0291435774415731,0.3812462985515594,0.2357336282730102,6345,Chelsea,3,3,20,4.2,MID
0,0,16,0,24.1,386,0.05,0.14,0.09,1.18,208,2,0,5.2,9.6,2025-01-14,90,0,0,0,0,0,0,0,False,3,0,0,0,0,21,0,150358,1,2,2,18.0,2,6487,18669,12182,62,True,0,386,0,2,0.1645522266626358,90,Chelsea,Bournemouth,2,2,26809,2024,699119,0.135466918349266,0,2,0,0.1645522266626358,0.3000191450119018,0.0,6345,Chelsea,3,4,21,3.3,MID
0,0,4,0,12.3,386,0.08,0.08,0.0,0.22,213,0,0,2.4,4.0,2025-01-20,28,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,143848,0,1,3,8.0,1,-7052,7181,14233,62,True,0,386,0,0,0.0,21,Chelsea,Wolverhampton Wanderers,3,1,26814,2024,701014,0.1426418125629425,0,1,0,0.0,0.1426418125629425,0.0,6345,Chelsea,3,4,22,0.0,MID
0,0,5,0,11.2,386,0.04,0.28,0.24,2.25,227,2,0,2.5,4.8,2025-01-25,72,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,128382,1,1,3,9.0,2,-16351,3420,19771,62,False,0,386,0,1,0.1472776681184768,75,Manchester City,Chelsea,3,1,26828,2024,701671,0.0697046965360641,0,1,0,0.1472776681184768,0.3269312381744385,0.1099488884210586,6345,Chelsea,3,4,23,2.8,MID
0,0,3,0,1.4,386,0.01,0.15,0.14,0.29,234,1,0,1.5,1.4,2025-02-03,51,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,125493,1,1,2,12.0,1,-4370,6102,10472,62,True,0,386,0,2,0.130803108215332,55,Chelsea,West Ham,2,1,26835,2024,704444,0.0,0,0,0,0.130803108215332,0.1819227337837219,0.0511196292936801,6345,Chelsea,2,4,24,2.0,MID
0,0,6,0,13.5,386,0.04,0.04,0.0,1.39,242,3,0,2.9,5.4,2025-02-14,69,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,117894,0,0,3,10.0,2,-8833,3078,11911,62,False,0,386,0,0,0.0,70,Brighton,Chelsea,3,0,26843,2024,705899,0.0379190854728221,0,1,0,0.0,0.4537802338600158,0.4158611297607422,6345,Chelsea,3,3,25,2.0,MID
0,0,6,0,13.5,386,0.04,0.04,0.0,1.39,242,3,0,2.9,5.4,2025-02-14,69,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,117894,0,0,3,10.0,2,-8833,3078,11911,62,False,0,386,0,0,0.0,70,Brighton,Chelsea,3,0,26843,2024,705899,0.0379190854728221,0,1,0,0.0,0.4537802338600158,0.4158611297607422,6345,Chelsea,3,3,25,2.2,MID
0,0,6,0,10.8,386,0.01,0.01,0.0,0.51,252,1,0,1.8,5.0,2025-02-22,14,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,113725,0,1,2,2.0,1,-4902,1926,6828,62,False,0,386,0,0,0.0,8,Aston Villa,Chelsea,2,1,26854,2024,708099,0.018626719713211,0,1,0,0.0,0.018626719713211,0.0,6345,Chelsea,3,4,26,,
0,0,16,1,25.6,386,0.4,0.4,0.0,0.57,268,0,0,4.1,5.4,2025-02-25,67,0,0,0,0,0,0,0,False,17,0,0,0,0,27,0,115023,1,0,4,10.0,3,775,6038,5263,62,True,0,386,0,0,0.0,70,Chelsea,Southampton,4,0,26869,2024,709001,0.3650209009647369,0,2,0,0.0,0.5357681512832642,0.5357681512832642,6345,Chelsea,1,4,27,2.8,MID
0,0,14,1,36.6,386,0.11,0.17,0.06,0.1,273,0,0,7.7,12.4,2025-03-09,90,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,112268,1,0,1,28.0,3,-3296,2256,5552,62,True,0,386,0,1,0.0464863777160644,90,Chelsea,Leicester,1,0,26874,2024,711973,0.0972823500633239,0,3,0,0.0464863777160644,0.3496631681919098,0.2058944404125213,6345,Chelsea,1,4,28,2.7,MID
0,0,12,0,6.7,386,0.02,0.02,0.0,0.71,281,1,0,0.8,1.2,2025-03-16,75,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,110053,1,0,1,0.0,2,-2081,1173,3254,62,False,0,386,0,0,0.0,79,Arsenal,Chelsea,1,0,26883,2024,713674,0.0,0,0,0,0.0,0.0343980975449085,0.0343980975449085,6345,Chelsea,3,5,29,2.2,MID
0,0,5,1,14.8,386,0.09,0.29,0.2,0.3,296,0,0,5.3,7.2,2025-04-03,67,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,108053,1,0,1,31.0,3,-2960,864,3824,62,True,0,386,0,2,0.3387142717838287,72,Chelsea,Tottenham,1,0,26897,2024,716274,0.0682119354605674,0,1,0,0.3387142717838287,0.9325903058052064,0.5256641507148743,6345,Chelsea,2,4,30,,
