assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,9,0,11.3,524,0.07,0.07,0.0,2.03,7,2,0,4.5,31.2,2024-08-17,90,False,2,0,0,0,0,1,0,73980,1,2,1,2.0,1,0,0,0,45,True,0,0,0,0.0,90,DC,West Ham,Aston Villa,1,2,26608,2024,666451,0.0481658987700939,0,1,0,0.0,0.8402504324913025,0.8402504324913025,West Ham
1,1,3,40,1,21.0,524,0.01,0.07,0.06,1.35,14,0,0,6.4,39.2,2024-08-24,90,False,7,0,0,0,0,2,0,77290,1,2,0,4.0,12,-1895,3315,5210,45,False,0,0,1,0.0850448384881019,90,DC,Crystal Palace,West Ham,0,2,26613,2024,667932,0.131583496928215,1,2,0,0.0850448384881019,0.131583496928215,0.0,West Ham
2,0,0,-5,0,0.3,524,0.0,0.22,0.22,3.0,30,3,0,2.2,15.0,2024-08-31,90,False,13,0,0,0,0,3,0,237740,1,3,1,7.0,0,116547,146272,29725,45,True,1,0,1,0.4930733144283294,90,DC,West Ham,Manchester City,1,3,26628,2024,672004,0.0,0,0,0,0.4930733144283294,0.0987251102924346,0.0987251102924346,West Ham
3,0,0,9,0,0.7,524,0.0,0.0,0.0,1.54,35,1,0,1.6,15.4,2024-09-14,90,False,9,0,0,0,0,4,0,312203,1,1,1,0.0,2,66062,104370,38308,45,False,0,0,0,0.0,90,DC,Fulham,West Ham,1,1,26634,2024,673751,0.0,0,0,0,0.0,0.0422718450427055,0.0422718450427055,West Ham
4,0,0,1,0,12.3,524,0.02,0.02,0.0,2.19,50,3,0,2.4,11.2,2024-09-21,90,False,6,0,0,0,0,5,0,312218,1,3,0,0.0,0,881,20080,19199,45,True,1,0,0,0.0,90,DC,West Ham,Chelsea,0,3,26642,2024,675278,0.0381615459918975,0,1,0,0.0,0.2119392454624176,0.17377769947052,West Ham
5,0,0,9,0,11.6,524,0.02,0.02,0.0,0.37,53,1,0,3.4,22.0,2024-09-28,90,False,4,0,0,0,0,6,0,284820,1,1,1,0.0,1,-27960,10116,38076,45,False,1,0,0,0.0,90,DC,Brentford,West Ham,1,1,26656,2024,677879,0.0522650592029094,0,1,0,0.0,0.1356318891048431,0.0833668261766433,West Ham
6,0,0,13,0,0.8,524,0.0,0.0,0.0,0.65,70,1,0,1.6,15.4,2024-10-05,90,False,10,0,0,0,0,7,0,279291,1,1,4,0.0,2,-9110,12322,21432,45,True,0,0,0,0.0,90,DC,West Ham,Ipswich,4,1,26665,2024,679485,0.0,0,0,0,0.0,0.6056815385818481,0.6056815385818481,West Ham
7,0,0,1,0,10.7,524,0.0,0.0,0.0,1.92,79,4,0,3.7,26.4,2024-10-19,90,False,18,0,0,0,0,8,0,259994,1,1,4,0.0,0,-18458,3077,21535,45,False,0,0,0,0.0,90,DC,Tottenham,West Ham,4,1,26672,2024,680959,0.0451306514441967,0,1,0,0.0,0.1712746769189834,0.1261440217494964,West Ham
8,0,0,9,0,0.4,524,0.0,0.37,0.37,2.12,90,1,0,3.8,26.8,2024-10-27,90,False,14,0,0,0,0,9,0,242230,1,1,2,11.0,2,-18399,1150,19549,45,True,0,0,2,0.5618602633476257,90,DC,West Ham,Manchester United,2,1,26690,2024,683451,0.0,0,0,0,0.5618602633476257,0.0395504534244537,0.0,West Ham
9,0,0,3,0,1.0,524,0.01,0.01,0.0,2.17,97,3,0,3.1,28.2,2024-11-02,90,False,16,0,0,0,0,10,0,232433,1,0,3,2.0,1,-11001,3377,14378,45,False,0,0,0,0.0,90,DC,Nottingham Forest,West Ham,3,0,26698,2024,685072,0.0,0,0,0,0.0,0.0,0.0,West Ham
10,0,0,25,1,1.4,524,0.01,0.01,0.0,1.11,109,0,0,2.3,21.2,2024-11-09,90,False,8,0,0,0,0,11,0,227181,1,0,0,0.0,6,-6141,7593,13734,45,True,0,0,0,0.0,90,DC,West Ham,Everton,0,0,26710,2024,686636,0.0,0,0,0,0.0,0.2331733256578445,0.2331733256578445,West Ham
