assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,2,0,0.0,235,0.02,0.02,0.0,1.43,3,3,0,2.4,23.8,2024-08-17,90,False,5,0,0,0,0,1,2,1450939,1,3,0,0.0,1,0,0,0,50,True,0,0,0,0,90,GK,Everton,Brighton,0,3,26605,2024,666325,0.0,0,0,0,0,0.1128760799765586,0.1128760799765586,Everton
1,0,0,-5,0,0.1,235,0.0,0.0,0.0,2.43,19,4,0,2.1,21.2,2024-08-24,90,False,18,0,0,0,0,2,3,1338340,1,0,4,0.0,1,-175085,10658,185743,50,False,0,0,0,0,90,GK,Tottenham,Everton,4,0,26617,2024,667991,0.0,0,0,0,0,0.0729162916541099,0.0729162916541099,Everton
2,0,0,5,0,0.0,235,0.0,0.0,0.0,2.22,24,3,0,2.9,29.0,2024-08-31,90,False,3,0,0,0,0,3,4,1184757,1,3,2,0.0,2,-177736,22290,200026,49,True,0,0,0,0,90,GK,Everton,Bournemouth,2,3,26624,2024,671751,0.0,0,0,0,0,0.1585199981927871,0.1585199981927871,Everton
3,0,0,7,0,0.0,235,0.01,0.01,0.0,2.12,31,3,0,3.2,32.4,2024-09-14,90,False,2,0,0,0,0,4,4,1005768,1,2,3,0.0,2,-194859,13052,207911,49,False,0,0,0,0,90,GK,Aston Villa,Everton,3,2,26638,2024,673937,0.0,0,0,0,0,0.1042647957801818,0.1042647957801818,Everton
4,0,0,7,0,0.0,235,0.01,0.01,0.0,0.66,45,1,0,1.3,13.0,2024-09-21,90,False,11,0,0,0,0,5,1,946255,1,1,1,0.0,2,-70544,12415,82959,49,False,0,0,0,0,90,GK,Leicester,Everton,1,1,26644,2024,675670,0.0,0,0,0,0,0.0976677238941192,0.0976677238941192,Everton
5,0,0,9,0,0.0,235,0.01,0.01,0.0,0.95,55,1,0,2.0,20.2,2024-09-28,90,False,7,0,0,0,0,6,3,868060,1,1,2,0.0,2,-83631,17476,101107,48,True,1,0,0,0,90,GK,Everton,Crystal Palace,2,1,26654,2024,677805,0.0,0,0,0,0,0.3245075941085815,0.3245075941085815,Everton
6,0,3,36,1,0.0,235,0.0,0.0,0.0,2.05,67,0,0,4.3,43.2,2024-10-05,90,False,15,0,0,1,0,7,3,828414,1,0,0,0.0,15,-45669,11075,56744,48,True,0,0,0,0,90,GK,Everton,Newcastle United,0,0,26669,2024,679728,0.0,0,0,0,0,0.0,0.0,Everton
7,0,0,28,1,0.0,235,0.0,0.0,0.0,1.25,73,0,0,1.6,15.8,2024-10-19,90,False,10,0,0,0,0,8,2,965800,1,2,0,0.0,6,115903,138254,22351,48,False,0,0,0,0,90,GK,Ipswich,Everton,0,2,26674,2024,681428,0.0,0,0,0,0,0.0,0.0,Everton
8,0,0,12,0,0.0,235,0.01,0.01,0.0,1.26,87,1,0,2.4,24.4,2024-10-26,90,False,9,0,0,0,0,9,2,1031005,1,1,1,0.0,2,62043,84253,22210,48,True,0,0,0,0,90,GK,Everton,Fulham,1,1,26687,2024,683143,0.0,0,0,0,0,0.1208649352192878,0.1208649352192878,Everton
9,0,0,7,0,0.1,235,0.01,0.01,0.0,0.74,98,1,0,1.3,12.6,2024-11-02,90,False,17,0,0,0,0,10,1,1107599,1,0,1,0.0,2,63474,87088,23614,49,False,0,0,0,0,90,GK,Southampton,Everton,1,0,26699,2024,685128,0.0,0,0,0,0,0.0,0.0,Everton
10,0,3,32,1,0.0,235,0.0,0.0,0.0,0.83,109,0,0,4.8,47.8,2024-11-09,90,False,19,0,0,0,0,11,6,1081882,1,0,0,0.0,11,-21830,21761,43591,49,False,0,0,0,0,90,GK,West Ham,Everton,0,0,26710,2024,686648,0.0,0,0,0,0,0.0270366556942462,0.0270366556942462,Everton
