assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,0,0,2.4,349,0.01,0.11,0.1,0.0,17,0,0,1.3,1.2,2024-08-24,19,False,10,0,0,0,0,2,0,17745,0,1,4,9.0,0,-1353,1391,2744,65,True,1,0,1,0.1255504488945007,14,Sub,Manchester City,Ipswich,4,1,26615,2024,668084,0.0,0,0,0,0.1255504488945007,0.1255504488945007,0.0,Manchester City
1,0,0,16,0,37.1,349,0.24,0.47,0.23,0.51,30,1,0,6.9,10.4,2024-08-31,71,False,19,0,0,0,0,3,0,16925,1,3,1,21.0,2,-2565,1395,3960,64,False,0,0,2,0.2175770103931427,74,AML,West Ham,Manchester City,1,3,26628,2024,672026,0.2272776514291763,0,3,0,0.2175770103931427,1.4823713302612305,1.0704829692840576,Manchester City
2,0,0,14,0,18.4,349,0.15,0.3,0.15,0.92,37,1,0,6.2,9.8,2024-09-14,83,False,4,0,0,0,0,4,0,22113,1,1,2,34.0,2,2947,5746,2799,64,True,0,0,2,0.0765615627169609,89,AML,Manchester City,Brentford,2,1,26637,2024,673681,0.1039682775735855,0,1,0,0.0765615627169609,0.9077078104019164,0.7636114954948425,Manchester City
3,0,0,6,0,23.5,349,0.09,0.09,0.0,0.06,47,0,0,3.9,5.0,2024-09-22,12,False,1,0,0,0,0,5,0,23701,0,2,2,10.0,1,682,2679,1997,64,True,0,0,0,0.0,3,Sub,Manchester City,Arsenal,2,2,26651,2024,676597,0.083170011639595,0,2,0,0.0,0.0854233354330062,0.0528265759348869,Manchester City
4,1,3,33,0,56.1,349,0.32,0.34,0.02,1.57,58,1,0,10.3,32.2,2024-09-28,80,False,15,0,0,0,0,6,0,24319,1,1,1,15.0,7,-330,2566,2896,64,False,1,0,1,0.0335142984986305,82,AML,Newcastle United,Manchester City,1,1,26652,2024,677455,0.442659467458725,1,5,0,0.0335142984986305,0.5693531036376953,0.1376716792583465,Manchester City
5,0,0,11,0,18.3,349,0.05,0.05,0.0,1.74,69,1,0,3.5,6.6,2024-10-05,61,False,9,0,0,0,0,7,0,34004,1,2,3,10.0,2,7486,10168,2682,64,True,0,0,0,0.0,63,ML,Manchester City,Fulham,3,2,26664,2024,679460,0.0105754965916275,0,1,0,0.0,0.1915308833122253,0.1809553802013397,Manchester City
6,0,0,10,0,38.3,349,0.18,0.22,0.04,0.0,80,0,0,7.7,12.0,2024-10-20,17,False,20,0,0,0,0,8,0,38211,0,2,1,27.0,1,2987,6818,3831,64,False,0,0,1,0.0140515435487031,15,Sub,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681902,0.2095889598131179,0,3,0,0.0140515435487031,0.2689767479896545,0.0823856741189956,Manchester City
7,0,0,2,0,21.3,349,0.05,0.05,0.0,1.13,118,1,0,3.0,1.0,2024-11-23,16,False,18,0,0,0,0,12,0,21182,0,4,0,8.0,1,-1270,143,1413,64,True,0,0,0,0.0,13,Sub,Manchester City,Tottenham,0,4,26720,2024,688680,0.055151741951704,0,2,0,0.0,0.0251548495143651,0.0251548495143651,Manchester City
8,0,0,4,0,1.2,349,0.01,0.01,0.0,0.11,125,0,0,0.4,0.8,2024-12-01,11,False,12,0,0,0,0,13,0,21528,0,0,2,2.0,1,6,496,490,64,False,0,0,0,0.0,8,Sub,Liverpool,Manchester City,2,0,26726,2024,690886,0.0,0,0,0,0.0,0.0139851057901978,0.0139851057901978,Manchester City
9,0,0,19,1,38.8,349,0.12,0.22,0.1,1.04,138,0,0,8.7,23.4,2024-12-04,89,False,16,0,0,0,0,14,0,22275,1,0,3,25.0,3,393,1056,663,64,True,0,0,2,0.1280311942100525,90,DMC,Manchester City,Nottingham Forest,3,0,26739,2024,691391,0.1678873598575592,0,3,0,0.1280311942100525,0.9197887778282166,0.8271341323852539,Manchester City
10,0,0,4,0,0.6,349,0.0,0.0,0.0,0.11,143,0,0,0.1,0.2,2024-12-07,4,False,7,0,0,0,0,15,0,25574,0,2,2,0.0,1,2667,3601,934,64,False,0,0,0,0.0,1,Sub,Crystal Palace,Manchester City,2,2,26747,2024,692216,0.0,0,0,0,0.0,0.0,0.0,Manchester City
11,0,0,2,0,1.3,349,0.0,0.0,0.0,1.41,156,2,0,0.2,1.0,2024-12-15,13,False,14,0,0,0,0,16,0,24541,0,2,1,0.0,1,-1357,879,2236,64,True,0,0,0,0.0,9,Sub,Manchester City,Manchester United,1,2,26753,2024,694449,0.0,0,0,0,0.0,0.0,0.0,Manchester City
12,0,0,13,0,30.2,349,0.27,0.37,0.1,1.67,161,2,0,7.6,11.0,2024-12-21,90,False,2,0,0,0,0,17,0,24064,1,1,2,35.0,1,-910,642,1552,64,False,1,0,3,0.104230023920536,90,AML,Aston Villa,Manchester City,2,1,26762,2024,695034,0.4225226044654846,0,2,0,0.104230023920536,0.7453940510749817,0.2365754693746566,Manchester City
13,0,0,4,0,1.6,349,0.01,0.05,0.04,0.04,197,0,0,0.7,0.0,2025-01-04,6,False,19,0,0,0,0,20,0,22767,0,1,4,5.0,1,-470,605,1075,64,True,0,0,1,0.0730916634202003,5,Sub,Manchester City,West Ham,4,1,26798,2024,697288,0.0,0,0,0,0.0730916634202003,0.0730916634202003,0.0,Manchester City
