assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,12,0,16.0,64,0.21,0.21,0.0,1.04,6,1,0,2.7,10.8,2024-08-17,83,False,16,0,0,0,0,1,0,6523,1,1,1,0.0,1,0,0,0,50,False,1,0,0,0.0,90,DMC,Nottingham Forest,Bournemouth,1,1,26607,2024,666407,0.4425158202648163,0,1,0,0.0,0.0,0.0,Bournemouth
1,0,0,14,0,22.1,64,0.3,0.3,0.0,1.61,12,1,0,3.9,17.2,2024-08-25,90,False,15,0,0,0,0,2,0,7191,1,1,1,0.0,2,-522,396,918,50,True,0,0,0,0.0,90,DMC,Bournemouth,Newcastle United,1,1,26620,2024,668705,0.1368648409843444,0,1,0,0.0,0.1798849701881408,0.1798849701881408,Bournemouth
2,0,0,31,0,6.9,64,0.02,0.21,0.19,1.97,24,2,1,9.1,49.4,2024-08-31,90,False,8,0,0,0,0,3,0,7182,1,3,2,35.0,7,-484,667,1151,50,False,0,1,1,0.4834787547588348,90,DMC,Everton,Bournemouth,2,3,26624,2024,671769,0.0,0,0,1,0.4834787547588348,1.081148624420166,0.5976698398590088,Bournemouth
3,0,0,6,0,14.1,64,0.01,0.05,0.04,0.78,32,1,0,2.6,3.0,2024-09-14,90,False,6,0,0,0,0,4,0,12197,1,1,0,9.0,1,3289,5165,1876,50,True,1,0,3,0.0484785735607147,90,DMC,Bournemouth,Chelsea,0,1,26639,2024,674151,0.0187796130776405,0,1,0,0.0484785735607147,0.5132863521575928,0.4596686661243438,Bournemouth
4,0,0,11,0,31.3,64,0.19,0.19,0.0,2.06,46,3,0,5.2,14.4,2024-09-21,90,False,12,0,0,0,0,5,0,12329,1,0,3,6.0,1,-30,1207,1237,50,False,1,0,0,0.0,90,DMC,Liverpool,Bournemouth,3,0,26645,2024,675702,0.1369892507791519,0,2,0,0.0,0.428204596042633,0.428204596042633,Bournemouth
5,2,2,33,0,49.6,64,0.21,0.31,0.1,0.6,52,1,0,10.8,53.8,2024-09-30,90,False,17,0,0,0,0,6,0,13170,1,1,3,5.0,10,505,2020,1515,50,True,0,0,1,0.0938123911619186,90,DMC,Bournemouth,Southampton,3,1,26661,2024,678927,0.4165211021900177,2,4,0,0.0938123911619186,0.5103334784507751,0.0,Bournemouth
6,0,0,23,0,59.8,64,0.32,0.32,0.0,0.79,68,1,0,8.2,22.0,2024-10-05,90,False,11,0,0,0,0,7,0,24453,1,0,1,0.0,2,9884,11985,2101,50,False,0,0,0,0.0,90,DMC,Leicester,Bournemouth,1,0,26663,2024,679440,0.7419986724853516,0,4,0,0.0,0.69045490026474,0.6621453762054443,Bournemouth
7,0,0,15,1,24.9,64,0.04,0.04,0.0,0.68,71,0,0,4.2,16.6,2024-10-19,90,False,1,0,0,0,0,8,0,23195,1,0,2,0.0,3,-1254,2892,4146,50,True,0,0,0,0.0,90,DMC,Bournemouth,Arsenal,2,0,26680,2024,681568,0.0843173936009407,0,2,0,0.0,0.1522121429443359,0.0678947493433952,Bournemouth
8,0,0,17,0,7.3,64,0.01,0.01,0.0,1.81,82,1,0,3.3,25.2,2024-10-26,90,False,2,0,0,0,0,9,0,24930,1,1,1,0.0,2,1245,3348,2103,50,False,0,0,0,0.0,90,DMC,Aston Villa,Bournemouth,1,1,26684,2024,682980,0.0,0,0,0,0.0,0.0786627307534217,0.0786627307534217,Bournemouth
9,0,0,12,0,1.3,64,0.01,0.01,0.0,1.56,91,1,0,1.6,12.8,2024-11-02,90,False,13,0,0,0,0,10,0,26811,1,1,2,2.0,2,1493,5165,3672,50,True,0,0,0,0.0,90,DMC,Bournemouth,Manchester City,2,1,26692,2024,684968,0.0,0,0,0,0.0,0.7227015495300293,0.7227015495300293,Bournemouth
10,1,0,23,0,19.5,64,0.37,0.5,0.13,1.48,101,3,0,5.2,25.8,2024-11-09,90,False,4,0,0,0,0,11,0,28833,1,2,3,7.0,5,1693,4704,3011,50,False,0,0,3,0.1122913286089897,90,DMC,Brentford,Bournemouth,3,2,26702,2024,686592,0.3516671657562256,1,1,0,0.1122913286089897,0.2497777640819549,0.1738424748182296,Bournemouth
11,0,0,10,0,48.3,64,0.1,0.1,0.0,0.94,113,2,0,6.1,9.0,2024-11-23,90,False,5,0,0,0,0,12,0,34741,1,2,1,4.0,1,5043,7722,2679,50,True,1,0,0,0.0,90,DMC,Bournemouth,Brighton,1,2,26712,2024,688365,0.1639864295721054,0,4,0,0.0,0.2725708782672882,0.1419989913702011,Bournemouth
12,0,0,6,0,0.8,64,0.0,0.0,0.0,0.06,133,0,0,0.6,5.2,2024-12-05,13,False,18,0,0,0,0,14,0,25677,0,0,1,0.0,1,-7368,174,7542,50,True,0,0,0,0.0,12,Sub,Bournemouth,Tottenham,1,0,26732,2024,691645,0.0,0,0,0,0.0,0.2179294526576995,0.2179294526576995,Bournemouth
13,0,0,14,0,18.3,64,0.06,0.16,0.1,1.32,146,1,0,4.8,26.6,2024-12-08,90,False,10,0,0,0,0,15,0,23200,1,2,1,3.0,2,-2726,525,3251,50,False,0,0,1,0.0464558713138103,90,DMC,Ipswich,Bournemouth,1,2,26750,2024,692761,0.0142248338088393,0,1,0,0.0464558713138103,1.056677222251892,1.0102213621139526,Bournemouth
14,0,0,14,0,29.3,64,0.05,0.05,0.0,2.18,152,1,0,5.0,21.0,2024-12-16,90,False,19,0,0,0,0,16,0,22055,1,1,1,0.0,2,-1372,783,2155,50,True,0,0,0,0.0,90,DMC,Bournemouth,West Ham,1,1,26754,2024,694804,0.0769449323415756,0,2,0,0.0,0.2856482565402984,0.2392984628677368,Bournemouth
15,0,0,4,0,0.8,64,0.01,0.01,0.0,1.25,168,0,0,0.4,3.0,2024-12-22,45,False,14,0,0,0,0,17,0,20564,0,3,0,0.0,1,-1573,309,1882,50,False,0,0,0,0.0,43,Sub,Manchester United,Bournemouth,0,3,26769,2024,695752,0.0,0,0,0,0.0,0.1221433356404304,0.1221433356404304,Bournemouth
16,0,0,18,1,52.5,64,0.09,0.09,0.0,0.45,172,0,0,7.0,17.8,2024-12-26,90,False,7,0,0,0,0,18,0,19664,1,0,0,0.0,3,-1041,658,1699,50,True,0,0,0,0.0,90,DMC,Bournemouth,Crystal Palace,0,0,26772,2024,696154,0.196934700012207,0,4,0,0.0,0.2419824749231338,0.1425102949142456,Bournemouth
17,0,0,17,0,59.8,64,0.49,0.53,0.04,1.11,185,2,0,7.3,12.6,2024-12-29,90,False,9,0,0,0,0,19,0,19625,1,2,2,1.0,2,-164,1001,1165,50,False,0,0,1,0.0354403145611286,90,DMC,Fulham,Bournemouth,2,2,26786,2024,696722,0.2866712510585785,0,4,0,0.0354403145611286,0.3203641176223755,0.2488813251256942,Bournemouth
