assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,22,1,1.4,3,0.02,0.14,0.12,0.47,2,0,0,2.3,13.8,2024-08-17,90,False,20,0,0,0,0,1,0,1167503,1,0,2,8.0,6,0,0,0,60,True,0,0,1,0.0635012686252594,90,DC,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666297,0.0,0,0,0,0.0635012686252594,0.2035717964172363,0.2035717964172363,Arsenal
1,0,1,25,1,1.9,3,0.02,0.02,0.0,1.28,11,0,0,2.3,21.4,2024-08-24,90,False,2,0,0,0,0,2,0,1248259,1,2,0,0.0,6,-25184,36723,61907,60,False,1,0,0,0.0,90,DC,Aston Villa,Arsenal,0,2,26618,2024,668277,0.0,0,0,0,0.0,1.1489124298095703,1.1489124298095703,Arsenal
2,0,0,17,0,20.8,3,0.01,0.13,0.12,1.83,21,1,0,5.1,20.8,2024-08-31,90,False,5,0,0,0,0,3,0,1296327,1,1,1,9.0,2,853,86679,85826,60,True,0,0,1,0.0446664057672023,90,DC,Arsenal,Brighton,1,1,26622,2024,671510,0.3396926820278168,0,2,0,0.0446664057672023,0.5449333786964417,0.205240711569786,Arsenal
3,0,3,40,1,0.7,3,0.0,0.27,0.27,0.74,39,0,1,9.4,58.0,2024-09-15,90,False,18,0,0,0,0,4,0,1208425,1,1,0,35.0,15,-115425,61041,176466,60,False,0,1,1,0.5151799917221069,90,DC,Tottenham,Arsenal,0,1,26640,2024,674320,0.0,0,0,1,0.5151799917221069,0.1790906935930252,0.1790906935930252,Arsenal
4,0,0,15,0,0.8,3,0.01,0.5,0.49,2.16,47,2,1,9.7,56.6,2024-09-22,90,False,13,0,0,0,0,5,0,1375740,1,2,2,40.0,7,131837,171534,39697,60,False,0,1,2,1.0786733627319336,90,DC,Manchester City,Arsenal,2,2,26651,2024,676601,0.0,0,0,1,1.0786733627319336,0.0956112593412399,0.0956112593412399,Arsenal
5,0,0,7,0,7.3,3,0.05,0.32,0.27,0.32,51,2,0,8.4,19.6,2024-09-28,90,False,11,0,0,0,0,6,0,2452527,1,2,4,57.0,1,1006599,1038827,32228,61,True,0,0,3,0.5110815763473511,90,DC,Arsenal,Leicester,4,2,26655,2024,677835,0.0,0,0,0,0.5110815763473511,0.1602662652730941,0.1602662652730941,Arsenal
6,0,0,5,0,3.7,3,0.04,0.24,0.2,0.65,61,1,0,2.4,4.6,2024-10-05,90,False,17,0,0,0,0,7,0,2805003,1,1,3,16.0,2,328472,382083,53611,62,True,0,0,3,0.2789819538593292,90,DC,Arsenal,Southampton,3,1,26666,2024,679516,0.0,0,0,0,0.2789819538593292,0.2991028428077698,0.2839152812957763,Arsenal
7,0,0,5,0,1.1,3,0.0,0.02,0.02,1.82,71,2,0,2.8,21.6,2024-10-19,90,False,3,0,0,0,0,8,0,2960806,1,0,2,5.0,1,128228,194032,65804,62,False,0,0,1,0.0394341796636581,90,DC,Bournemouth,Arsenal,2,0,26680,2024,681581,0.0,0,0,0,0.0394341796636581,0.0,0.0,Arsenal
8,0,0,7,0,0.7,3,0.0,0.0,0.0,0.39,81,1,0,0.5,4.4,2024-10-27,53,False,12,0,0,0,0,9,0,2845807,1,2,2,0.0,1,-102913,112341,215254,63,True,0,0,0,0.0,58,DC,Arsenal,Liverpool,2,2,26691,2024,683697,0.0,0,0,0,0.0,0.0504445061087608,0.0504445061087608,Arsenal
9,0,0,9,0,14.3,3,0.1,0.1,0.0,0.53,96,1,0,3.4,17.6,2024-11-02,90,False,15,0,0,0,0,10,0,2413799,1,0,1,2.0,2,-434195,27273,461468,62,False,0,0,0,0.0,90,DC,Newcastle United,Arsenal,1,0,26694,2024,684668,0.0580732338130474,0,1,0,0.0,0.5796162486076355,0.5796162486076355,Arsenal
