assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,7,0,12.4,32,0.01,0.01,0.0,1.41,7,1,0,2.3,9.0,2024-08-17,81,False,19,0,0,0,0,1,0,263349,1,2,1,2.0,2,0,0,0,45,False,0,0,0,0.0,85,DR,West Ham,Aston Villa,1,2,26608,2024,666465,0.436320036649704,0,1,0,0.0,0.4702388346195221,0.4702388346195221,Aston Villa
1,0,0,3,0,0.0,32,0.0,0.0,0.0,0.12,11,0,0,0.3,0.6,2024-08-24,15,False,1,0,0,0,0,2,0,314450,1,2,0,2.0,1,3007,28026,25019,45,True,0,0,0,0.0,15,DR,Aston Villa,Arsenal,0,2,26618,2024,668260,0.0,0,0,0,0.0,0.0,0.0,Aston Villa
2,0,0,22,1,3.0,32,0.01,0.04,0.03,0.52,62,0,0,1.5,7.4,2024-10-06,90,False,14,0,0,0,0,7,0,119931,1,0,0,5.0,6,-8289,1341,9630,44,True,0,0,1,0.0228233952075243,90,DR,Aston Villa,Manchester United,0,0,26670,2024,680074,0.0,0,0,0,0.0228233952075243,0.1321884393692016,0.1321884393692016,Aston Villa
3,0,0,8,0,0.8,32,0.0,0.0,0.0,1.78,72,1,0,1.1,9.8,2024-10-19,90,False,9,0,0,0,0,8,0,128351,1,3,1,0.0,2,6527,9763,3236,44,False,0,0,0,0.0,90,DR,Fulham,Aston Villa,1,3,26673,2024,681334,0.0,0,0,0,0.0,0.495184063911438,0.495184063911438,Aston Villa
4,0,0,11,0,16.0,32,0.14,0.14,0.0,0.31,82,1,0,3.2,16.2,2024-10-26,90,False,3,0,0,0,0,9,0,133837,1,1,1,0.0,1,4657,7784,3127,44,True,1,0,0,0.0,90,DR,Aston Villa,Bournemouth,1,1,26684,2024,682960,0.0402337275445461,0,1,0,0.0,0.2120198458433151,0.2120198458433151,Aston Villa
5,0,0,1,0,0.8,32,0.0,0.0,0.0,0.93,99,1,0,1.5,14.4,2024-11-03,59,False,18,0,0,0,0,10,0,134074,1,1,4,0.0,1,34,6307,6273,44,False,0,0,0,0.0,61,DR,Tottenham,Aston Villa,4,1,26700,2024,685531,0.0,0,0,0,0.0,0.4224270582199096,0.4224270582199096,Aston Villa
6,0,0,10,0,3.7,32,0.02,0.02,0.0,0.43,112,0,0,1.6,8.0,2024-11-23,45,False,7,0,0,0,0,12,0,118076,0,2,2,4.0,1,-3249,5802,9051,44,True,0,0,0,0.0,39,Sub,Aston Villa,Crystal Palace,2,2,26716,2024,688436,0.0,0,0,0,0.0,0.0961086004972457,0.0961086004972457,Aston Villa
7,0,0,-7,0,0.2,32,0.0,0.0,0.0,1.61,123,3,0,1.5,13.0,2024-12-01,90,False,6,0,0,0,0,13,0,116610,1,0,3,2.0,0,-1765,2604,4369,44,False,1,0,0,0.0,90,DR,Chelsea,Aston Villa,3,0,26724,2024,690691,0.0,0,0,0,0.0,0.3255306780338287,0.3255306780338287,Aston Villa
8,0,0,27,0,1.8,32,0.0,0.02,0.02,1.03,132,1,1,7.6,57.0,2024-12-04,90,False,4,0,0,0,0,14,0,118523,1,1,3,17.0,7,1371,4806,3435,44,True,1,1,1,0.0756848156452179,90,DR,Aston Villa,Brentford,3,1,26734,2024,691539,0.0,0,0,1,0.0756848156452179,0.8396844267845154,0.7639996409416199,Aston Villa
9,0,0,-3,0,13.2,32,0.42,0.45,0.03,1.78,158,2,0,5.7,11.2,2024-12-14,90,False,16,0,0,0,0,16,0,156778,1,1,2,33.0,1,-10705,6026,16731,44,False,0,0,1,0.0299912616610527,90,AMR,Nottingham Forest,Aston Villa,2,1,26761,2024,693898,0.0454938076436519,0,1,0,0.0299912616610527,0.0754850655794143,0.0,Aston Villa
10,0,0,-5,0,0.8,32,0.02,0.07,0.05,1.03,161,1,0,0.6,1.2,2024-12-21,90,False,13,0,0,0,0,17,0,151196,1,1,2,4.0,1,-6022,4570,10592,44,True,1,0,1,0.0969952717423439,90,DR,Aston Villa,Manchester City,2,1,26762,2024,695013,0.0,0,0,0,0.0969952717423439,0.716746985912323,0.6197516918182373,Aston Villa
11,0,0,-4,0,0.7,32,0.01,0.06,0.05,2.49,177,2,0,1.6,9.6,2024-12-26,68,False,15,0,0,0,0,18,0,148535,1,0,3,6.0,0,-3291,5553,8844,44,False,1,0,1,0.0465724840760231,73,DR,Newcastle United,Aston Villa,3,0,26778,2024,696222,0.0,0,0,0,0.0465724840760231,0.0,0.0,Aston Villa
12,0,1,20,0,28.5,32,0.12,0.16,0.04,0.41,191,1,0,7.0,28.0,2025-01-04,90,False,11,0,0,0,0,20,0,128644,1,1,2,13.0,3,104,8284,8180,44,True,0,0,1,0.0248193889856338,90,DR,Aston Villa,Leicester,2,1,26793,2024,697247,0.1769399046897888,0,2,0,0.0248193889856338,0.3402788937091827,0.3154594898223877,Aston Villa
