assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,-1,0,1.8,321,0.0,0.0,0.0,0.04,4,0,0,0.8,0.0,2024-08-17,11,False,10,0,0,0,0,1,0,367195,0,2,0,6.0,0,0,0,0,75,False,1,0,0,0.0,10,Sub,Ipswich,Liverpool,0,2,26603,2024,666261,0.1288326978683471,0,1,0,0.0,0.1288326978683471,0.1288326978683471,Liverpool
1,0,0,3,0,1.1,321,0.01,0.04,0.03,0.0,16,0,0,0.7,2.2,2024-08-25,18,False,4,0,0,0,0,2,0,309876,0,0,2,4.0,1,-88748,17819,106567,74,True,0,0,1,0.0323112271726131,16,Sub,Liverpool,Brentford,2,0,26621,2024,668959,0.0,0,0,0,0.0323112271726131,0.0323112271726131,0.0,Liverpool
2,0,0,2,0,0.0,321,0.0,0.34,0.34,0.87,27,0,0,1.2,1.2,2024-09-01,24,False,14,0,0,0,0,3,0,247819,0,3,0,11.0,1,-72769,15664,88433,73,False,0,0,2,0.5083661675453186,19,Sub,Manchester United,Liverpool,0,3,26631,2024,672639,0.0,0,0,0,0.5083661675453186,0.5083661675453186,0.0,Liverpool
3,0,0,3,0,1.5,321,0.0,0.0,0.0,0.3,36,1,0,0.3,1.2,2024-09-14,29,False,16,0,0,0,0,4,0,207627,0,1,0,0.0,1,-47998,13125,61123,72,True,0,0,0,0.0,26,Sub,Liverpool,Nottingham Forest,0,1,26635,2024,673776,0.0,0,0,0,0.0,0.0203392002731561,0.0203392002731561,Liverpool
4,0,0,10,0,30.8,321,0.09,0.16,0.07,0.55,46,0,0,4.4,7.2,2024-09-21,18,False,3,0,0,0,0,5,0,203266,0,0,3,6.0,1,-9803,13131,22934,72,True,0,0,1,0.0784086212515831,15,Sub,Liverpool,Bournemouth,3,0,26645,2024,675695,0.5401819944381714,0,3,0,0.0784086212515831,0.6185906529426575,0.4074389040470123,Liverpool
5,0,0,3,0,1.2,321,0.01,0.01,0.0,0.01,60,0,0,0.6,1.0,2024-09-28,17,False,20,0,0,0,0,6,0,188387,0,2,1,4.0,1,-17568,7157,24725,72,False,0,0,0,0.0,13,Sub,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678075,0.0,0,0,0,0.0,0.0787643417716026,0.0787643417716026,Liverpool
6,1,0,30,1,56.3,321,0.24,0.3,0.06,0.64,66,0,0,10.4,36.4,2024-10-05,90,False,7,0,0,0,0,7,0,184193,1,1,0,11.0,4,-8255,9254,17509,71,False,1,0,2,0.0825925841927528,90,AML,Crystal Palace,Liverpool,0,1,26662,2024,679195,0.634814441204071,1,5,0,0.0825925841927528,1.1565393209457395,0.5317868590354919,Liverpool
7,0,0,4,0,13.9,321,0.15,0.17,0.02,0.63,74,1,0,2.2,1.6,2024-10-20,65,False,6,0,0,0,0,8,0,187727,1,1,2,6.0,2,-831,9783,10614,71,True,0,0,1,0.0518696680665016,74,AML,Liverpool,Chelsea,2,1,26679,2024,682192,0.1521145701408386,0,1,0,0.0518696680665016,0.8732575178146362,0.669273316860199,Liverpool
8,0,0,6,0,1.9,321,0.01,0.01,0.0,0.23,81,0,0,0.4,2.4,2024-10-27,27,False,1,0,0,0,0,9,0,186802,0,2,2,0.0,1,-2443,4708,7151,71,False,0,0,0,0.0,23,Sub,Arsenal,Liverpool,2,2,26691,2024,683724,0.0,0,0,0,0.0,0.0,0.0,Liverpool
9,0,3,35,0,16.8,321,0.14,0.24,0.1,1.01,94,1,1,7.4,39.2,2024-11-02,90,False,5,0,0,0,0,10,0,195124,1,1,2,18.0,9,5490,15429,9939,71,True,0,1,3,0.1145695373415947,90,AML,Liverpool,Brighton,2,1,26696,2024,685030,0.063719667494297,0,1,1,0.1145695373415947,0.2638462781906128,0.1345683187246322,Liverpool
10,0,0,3,0,0.8,321,0.0,0.06,0.06,0.22,105,0,0,2.2,0.2,2024-11-09,25,False,2,0,0,0,0,11,0,226054,0,0,2,21.0,1,26027,34842,8815,71,True,0,0,2,0.0983730629086494,22,Sub,Liverpool,Aston Villa,2,0,26707,2024,686982,0.0,0,0,0,0.0983730629086494,0.0564121305942535,0.0,Liverpool
