assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,3,38,0,4.3,233,0.01,0.56,0.55,2.46,7,1,1,8.6,48.2,2024-08-17,90,False,19,0,0,0,0,1,0,74901,1,2,1,33.0,10,0,0,0,50,False,0,1,1,0.520675003528595,90,DMC,West Ham,Aston Villa,1,2,26608,2024,666469,0.0,0,0,1,0.520675003528595,0.3958303928375244,0.3958303928375244,Aston Villa
1,0,0,2,0,2.0,233,0.01,0.12,0.11,0.49,11,1,0,0.9,0.6,2024-08-24,75,False,1,0,0,0,0,2,0,309609,1,2,0,6.0,1,129331,151861,22530,50,True,1,0,2,0.1119896620512008,82,MC,Aston Villa,Arsenal,0,2,26618,2024,668266,0.0,0,0,0,0.1119896620512008,0.1079078689217567,0.0502687245607376,Aston Villa
2,0,2,23,1,18.0,233,0.03,0.48,0.45,0.17,26,0,1,9.7,36.0,2024-08-31,61,False,11,0,0,0,0,3,0,397994,1,2,1,43.0,9,71222,135639,64417,50,False,1,1,3,0.7200222611427307,64,MC,Leicester,Aston Villa,1,2,26626,2024,671833,0.0470345839858055,0,1,1,0.7200222611427307,0.1682255864143371,0.0,Aston Villa
3,0,0,9,0,4.3,233,0.03,0.03,0.0,0.67,31,2,0,0.5,0.4,2024-09-14,45,False,8,0,0,0,0,4,0,1164286,1,2,3,0.0,1,692927,788967,96040,51,True,0,0,0,0.0,53,DMC,Aston Villa,Everton,3,2,26638,2024,673926,0.0,0,0,0,0.0,1.1075360774993896,1.1075360774993896,Aston Villa
4,0,0,11,0,2.0,233,0.03,0.03,0.0,0.51,41,1,0,2.8,24.0,2024-09-21,61,False,20,0,0,0,0,5,0,1265414,1,1,3,2.0,2,111855,184794,72939,52,True,0,0,0,0.0,68,DMC,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675751,0.0,0,0,0,0.0,0.0745987445116043,0.0745987445116043,Aston Villa
5,0,0,18,0,5.3,233,0.02,0.02,0.0,1.18,56,2,0,3.1,26.0,2024-09-29,90,False,10,0,0,0,0,6,0,1212017,1,2,2,0.0,2,-54345,93488,147833,52,False,0,0,0,0.0,90,DMC,Ipswich,Aston Villa,2,2,26659,2024,678381,0.0,0,0,0,0.0,0.9191547632217408,0.9191547632217408,Aston Villa
6,0,0,17,0,12.6,233,0.03,0.03,0.0,1.54,72,1,0,2.6,11.0,2024-10-19,74,False,9,0,0,0,0,8,0,771989,1,3,1,2.0,2,-187003,8587,195590,51,False,0,0,0,0.0,79,DMC,Fulham,Aston Villa,1,3,26673,2024,681338,0.055435661226511,0,1,0,0.0,0.0829335153102874,0.0274978540837764,Aston Villa
7,0,0,1,0,2.1,233,0.02,0.23,0.21,0.18,82,0,0,4.6,3.8,2024-10-26,45,False,3,0,0,0,0,9,0,723203,1,1,1,40.0,0,-53937,12037,65974,51,True,1,0,2,0.4425643682479858,50,MC,Aston Villa,Bournemouth,1,1,26684,2024,682965,0.0,0,0,0,0.4425643682479858,0.1068822219967842,0.1068822219967842,Aston Villa
8,0,0,14,0,16.8,233,0.01,0.12,0.11,2.44,99,4,0,3.5,9.0,2024-11-03,90,False,18,0,0,0,0,10,0,628718,1,1,4,9.0,2,-95593,10449,106042,50,False,0,0,2,0.0562429167330265,90,DMC,Tottenham,Aston Villa,4,1,26700,2024,685536,0.0148524018004536,0,1,0,0.0562429167330265,0.0692789033055305,0.0480826273560524,Aston Villa
9,0,0,13,0,1.5,233,0.0,0.15,0.15,1.35,105,1,0,5.4,19.8,2024-11-09,73,False,12,0,0,0,0,11,0,562996,1,0,2,33.0,2,-66609,6920,73529,50,False,0,0,1,0.1259995698928833,77,DMC,Liverpool,Aston Villa,2,0,26707,2024,686990,0.0,0,0,0,0.1259995698928833,0.0,0.0,Aston Villa
10,0,0,3,0,0.9,233,0.0,0.0,0.0,0.8,158,2,0,0.5,4.0,2024-12-14,16,False,16,0,0,0,0,16,0,323940,0,1,2,0.0,1,-14943,1851,16794,49,False,0,0,0,0.0,13,Sub,Nottingham Forest,Aston Villa,2,1,26761,2024,693902,0.0,0,0,0,0.0,0.0,0.0,Aston Villa
11,0,0,3,0,3.8,233,0.01,0.23,0.22,1.03,161,1,0,1.7,6.0,2024-12-21,90,False,13,0,0,0,0,17,0,312936,1,1,2,7.0,2,-11353,1299,12652,49,True,0,0,1,0.4155847430229187,90,DMC,Aston Villa,Manchester City,2,1,26762,2024,695017,0.0,0,0,0,0.4155847430229187,0.7771603465080261,0.7771603465080261,Aston Villa
12,0,0,15,0,1.8,233,0.01,0.01,0.0,2.76,177,3,0,2.0,16.2,2024-12-26,90,False,15,0,0,0,0,18,0,304629,1,0,3,2.0,2,-8688,2496,11184,49,False,0,0,0,0.0,90,DMC,Newcastle United,Aston Villa,3,0,26778,2024,696226,0.0,0,0,0,0.0,0.0,0.0,Aston Villa
13,0,0,3,0,0.4,233,0.0,0.0,0.0,0.3,181,0,0,0.0,0.0,2024-12-30,7,False,5,0,0,0,0,19,0,300073,0,2,2,0.0,1,-5065,2967,8032,49,True,0,0,0,0.0,1,Sub,Aston Villa,Brighton,2,2,26782,2024,696990,0.0,0,0,0,0.0,0.0138210086151957,0.0138210086151957,Aston Villa
