assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,-1,0,0.3,654,0.0,0.0,0.0,0.68,35,0,0,0.8,7.2,2024-09-14,20,False,9,0,0,0,0,4,0,875,0,1,1,0.0,0,538,741,203,50,False,1,0,0,0.0,19,Sub,Fulham,West Ham,1,1,26634,2024,673762,0.0,0,0,0,0.0,0.0,0.0,West Ham
1,0,0,1,0,1.8,654,0.01,0.1,0.09,0.99,50,0,0,1.3,0.4,2024-09-21,36,False,6,0,0,0,0,5,0,1174,0,3,0,11.0,0,105,291,186,50,True,1,0,2,0.0804567709565162,34,Sub,West Ham,Chelsea,0,3,26642,2024,675288,0.0,0,0,0,0.0804567709565162,0.1014981493353843,0.0210413821041584,West Ham
2,0,0,9,0,11.3,654,0.04,0.1,0.06,0.11,53,0,0,3.9,10.4,2024-09-28,45,False,4,0,0,0,0,6,0,1470,0,1,1,17.0,1,107,408,301,50,False,0,0,1,0.0762039572000503,43,Sub,Brentford,West Ham,1,1,26656,2024,677889,0.0501043982803821,0,1,0,0.0762039572000503,0.1263083517551422,0.0,West Ham
3,0,0,2,0,1.7,654,0.0,0.04,0.04,0.13,70,0,0,0.1,0.0,2024-10-05,20,False,10,0,0,0,0,7,0,1665,0,1,4,1.0,1,56,331,275,50,True,0,0,1,0.0302417334169149,17,Sub,West Ham,Ipswich,4,1,26665,2024,679496,0.0,0,0,0,0.0302417334169149,0.0760295614600181,0.0760295614600181,West Ham
4,0,0,-2,0,11.8,654,0.01,0.01,0.0,0.41,79,0,0,1.3,0.0,2024-10-19,29,False,18,0,0,0,0,8,0,1722,0,1,4,2.0,0,-84,149,233,50,False,1,0,0,0.0,28,Sub,Tottenham,West Ham,4,1,26672,2024,680970,0.0111164944246411,0,1,0,0.0,0.0566864348948001,0.0566864348948001,West Ham
5,0,0,2,0,16.5,654,0.03,0.03,0.0,1.48,90,0,0,2.0,1.2,2024-10-27,45,False,14,0,0,0,0,9,0,1745,1,1,2,2.0,1,-71,100,171,50,True,0,0,0,0.0,49,AML,West Ham,Manchester United,2,1,26690,2024,683457,0.0374443009495735,0,1,0,0.0,0.0,0.0,West Ham
6,0,0,2,0,2.7,654,0.01,0.01,0.0,0.74,97,2,0,0.3,0.6,2024-11-02,45,False,16,0,0,0,0,10,0,1907,0,0,3,0.0,1,60,236,176,50,False,0,0,0,0.0,40,Sub,Nottingham Forest,West Ham,3,0,26698,2024,685081,0.0,0,0,0,0.0,0.0,0.0,West Ham
7,0,0,4,0,0.6,654,0.01,0.05,0.04,0.06,109,0,0,0.6,3.0,2024-11-09,23,False,8,0,0,0,0,11,0,2020,0,0,0,2.0,1,16,177,161,50,True,0,0,1,0.0548563450574874,22,Sub,West Ham,Everton,0,0,26710,2024,686646,0.0,0,0,0,0.0548563450574874,0.1762042194604873,0.1213478669524192,West Ham
8,0,0,15,1,12.1,654,0.07,0.2,0.13,1.63,119,0,0,3.0,4.0,2024-11-25,83,False,15,0,0,0,0,12,0,2032,1,2,0,14.0,3,-81,111,192,50,False,0,0,4,0.174006849527359,87,AMC,Newcastle United,West Ham,0,2,26713,2024,689574,0.0,0,0,0,0.174006849527359,0.1158859431743621,0.0,West Ham
9,1,0,20,0,15.5,654,0.23,0.23,0.0,3.38,129,5,0,3.5,17.0,2024-11-30,77,False,1,0,0,0,0,13,0,2166,1,5,2,2.0,5,34,168,134,50,True,0,0,0,0.0,85,AMC,West Ham,Arsenal,2,5,26730,2024,690366,0.3265379667282104,1,1,0,0.0,0.4376908838748932,0.1111529245972633,West Ham
10,0,0,21,0,43.8,654,0.12,0.3,0.18,1.1,137,2,0,8.4,10.8,2024-12-03,61,False,11,0,0,0,0,14,0,2843,1,1,3,29.0,2,551,697,146,50,False,0,0,4,0.1514810174703598,66,AMC,Leicester,West Ham,3,1,26738,2024,691377,0.1164788529276847,0,2,0,0.1514810174703598,0.3980270028114319,0.2655262947082519,West Ham
11,0,0,12,1,5.7,654,0.06,0.24,0.18,0.79,150,0,0,1.6,3.2,2024-12-09,63,False,20,0,0,0,0,15,0,2965,1,1,2,7.0,2,62,335,273,50,True,1,0,2,0.122245654463768,65,AMC,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693270,0.0,0,0,0,0.122245654463768,0.0986375957727432,0.0,West Ham
12,0,0,2,0,15.3,654,0.24,0.26,0.02,0.99,152,0,0,3.0,10.6,2024-12-16,55,False,3,0,0,0,0,16,0,3073,1,1,1,4.0,0,25,323,298,50,False,1,0,1,0.0469018779695034,58,MC,Bournemouth,West Ham,1,1,26754,2024,694822,0.0586237981915473,0,1,0,0.0469018779695034,0.2138288915157318,0.1669270098209381,West Ham
13,0,0,1,0,11.5,654,0.01,0.33,0.32,0.97,179,0,0,1.6,0.8,2024-12-26,45,False,17,0,0,0,0,18,0,2699,1,1,0,4.0,1,-36,214,250,50,False,0,0,1,0.4530282318592071,56,MC,Southampton,West Ham,0,1,26780,2024,696294,0.0217584166675806,0,1,0,0.4530282318592071,0.5667238235473633,0.0919371768832206,West Ham
14,0,0,10,0,2.8,654,0.02,0.02,0.0,2.57,190,4,0,0.2,0.0,2024-12-29,72,False,12,0,0,0,0,19,0,2431,1,5,0,0.0,2,-280,40,320,50,True,0,0,0,0.0,76,AMC,West Ham,Liverpool,0,5,26791,2024,696803,0.0,0,0,0,0.0,0.0,0.0,West Ham
